cip_year,project_type,source_page,department,project_name,project_id,address_location,start_year,end_year,project_description,project_justification,previous_appropriations,project_total,plan_year,invest
2019,,23,PHILADELPHIA INTERNATIONAL AIRPORT,Other Airport Services,AVN.5.1,,2020,2025,"This program includes expenses and airport revenues are not directly accounted for in the Airfield Area, Terminal or Outside Terminal Area. Also included here are PNE","This program includes expenses and airport revenues are not directly accounted for in the Airfield Area, Terminal or Outside Terminal Area. Also included here are PNE",,506911.0,2023,84651.0
2019,,23,PHILADELPHIA INTERNATIONAL AIRPORT,Other Airport Services,AVN.5.1,,2020,2025,"This program includes expenses and airport revenues are not directly accounted for in the Airfield Area, Terminal or Outside Terminal Area. Also included here are PNE","This program includes expenses and airport revenues are not directly accounted for in the Airfield Area, Terminal or Outside Terminal Area. Also included here are PNE",,506911.0,2024,85950.0
2019,,23,PHILADELPHIA INTERNATIONAL AIRPORT,Other Airport Services,AVN.5.1,,2020,2025,"This program includes expenses and airport revenues are not directly accounted for in the Airfield Area, Terminal or Outside Terminal Area. Also included here are PNE","This program includes expenses and airport revenues are not directly accounted for in the Airfield Area, Terminal or Outside Terminal Area. Also included here are PNE",,506911.0,2025,86251.0
2019,POLICE FACILITIES,147,POLICE,New Police Facilities,PPD.66.1,,2020,2025,"Design and construct new police facilities including 400 Broad, 22nd, 2nd, and 15th police districts.","Design and construct new police facilities including 400 Broad, 22nd, 2nd, and 15th police districts.",,51600.0,2020,20300.0
2019,POLICE FACILITIES,147,POLICE,New Police Facilities,PPD.66.1,,2020,2025,"Design and construct new police facilities including 400 Broad, 22nd, 2nd, and 15th police districts.","Design and construct new police facilities including 400 Broad, 22nd, 2nd, and 15th police districts.",,51600.0,2021,14800.0
2019,POLICE FACILITIES,147,POLICE,New Police Facilities,PPD.66.1,,2020,2025,"Design and construct new police facilities including 400 Broad, 22nd, 2nd, and 15th police districts.","Design and construct new police facilities including 400 Broad, 22nd, 2nd, and 15th police districts.",,51600.0,2022,2000.0
2019,POLICE FACILITIES,147,POLICE,New Police Facilities,PPD.66.1,,2020,2025,"Design and construct new police facilities including 400 Broad, 22nd, 2nd, and 15th police districts.","Design and construct new police facilities including 400 Broad, 22nd, 2nd, and 15th police districts.",,51600.0,2023,6500.0
2019,POLICE FACILITIES,147,POLICE,New Police Facilities,PPD.66.1,,2020,2025,"Design and construct new police facilities including 400 Broad, 22nd, 2nd, and 15th police districts.","Design and construct new police facilities including 400 Broad, 22nd, 2nd, and 15th police districts.",,51600.0,2024,1000.0
2019,POLICE FACILITIES,147,POLICE,New Police Facilities,PPD.66.1,,2020,2025,"Design and construct new police facilities including 400 Broad, 22nd, 2nd, and 15th police districts.","Design and construct new police facilities including 400 Broad, 22nd, 2nd, and 15th police districts.",,51600.0,2025,7000.0
2019,POLICE FACILITIES,147,POLICE,Exterior – General Building Construction,PPD.66.2,,2020,2025,Design and construct exterior renovations at various Police Facilities,Design and construct exterior renovations at various Police Facilities,,16750.0,2020,750.0
2019,POLICE FACILITIES,147,POLICE,Exterior – General Building Construction,PPD.66.2,,2020,2025,Design and construct exterior renovations at various Police Facilities,Design and construct exterior renovations at various Police Facilities,,16750.0,2022,2000.0
2019,POLICE FACILITIES,147,POLICE,Exterior – General Building Construction,PPD.66.2,,2020,2025,Design and construct exterior renovations at various Police Facilities,Design and construct exterior renovations at various Police Facilities,,16750.0,2023,2000.0
2019,POLICE FACILITIES,147,POLICE,Exterior – General Building Construction,PPD.66.2,,2020,2025,Design and construct exterior renovations at various Police Facilities,Design and construct exterior renovations at various Police Facilities,,16750.0,2024,5000.0
2019,POLICE FACILITIES,147,POLICE,Exterior – General Building Construction,PPD.66.2,,2020,2025,Design and construct exterior renovations at various Police Facilities,Design and construct exterior renovations at various Police Facilities,,16750.0,2025,7000.0
2019,POLICE FACILITIES,147,POLICE,Mechanical/Electrical/Plumbing Renovations,PPD.66.3,,2020,2025,Design and construct mechanical/electrical/plumbing renovations at various Police facilities.,Design and construct mechanical/electrical/plumbing renovations at various Police facilities.,,13816.0,2020,816.0
2019,POLICE FACILITIES,147,POLICE,Mechanical/Electrical/Plumbing Renovations,PPD.66.3,,2020,2025,Design and construct mechanical/electrical/plumbing renovations at various Police facilities.,Design and construct mechanical/electrical/plumbing renovations at various Police facilities.,,13816.0,2022,2000.0
2019,POLICE FACILITIES,147,POLICE,Mechanical/Electrical/Plumbing Renovations,PPD.66.3,,2020,2025,Design and construct mechanical/electrical/plumbing renovations at various Police facilities.,Design and construct mechanical/electrical/plumbing renovations at various Police facilities.,,13816.0,2023,2000.0
2019,POLICE FACILITIES,147,POLICE,Mechanical/Electrical/Plumbing Renovations,PPD.66.3,,2020,2025,Design and construct mechanical/electrical/plumbing renovations at various Police facilities.,Design and construct mechanical/electrical/plumbing renovations at various Police facilities.,,13816.0,2024,6000.0
2019,POLICE FACILITIES,147,POLICE,Mechanical/Electrical/Plumbing Renovations,PPD.66.3,,2020,2025,Design and construct mechanical/electrical/plumbing renovations at various Police facilities.,Design and construct mechanical/electrical/plumbing renovations at various Police facilities.,,13816.0,2025,3000.0
2019,POLICE FACILITIES,148,POLICE,Police Districts Security Improvements,PPD.66.4,,2020,2025,Perform facility security improvements.,Perform facility security improvements.,,4750.0,2020,750.0
2019,POLICE FACILITIES,148,POLICE,Police Districts Security Improvements,PPD.66.4,,2020,2025,Perform facility security improvements.,Perform facility security improvements.,,4750.0,2022,1000.0
2019,POLICE FACILITIES,148,POLICE,Police Districts Security Improvements,PPD.66.4,,2020,2025,Perform facility security improvements.,Perform facility security improvements.,,4750.0,2023,1000.0
2019,POLICE FACILITIES,148,POLICE,Police Districts Security Improvements,PPD.66.4,,2020,2025,Perform facility security improvements.,Perform facility security improvements.,,4750.0,2024,1000.0
2019,POLICE FACILITIES,148,POLICE,Police Districts Security Improvements,PPD.66.4,,2020,2025,Perform facility security improvements.,Perform facility security improvements.,,4750.0,2025,1000.0
2019,POLICE FACILITIES,148,POLICE,Police Academy Firearms Training Facility Improvements,PPD.66.5,,2021,2022,Make safety improvements to Police Academy Firearms Facilities.,Make safety improvements to Police Academy Firearms Facilities.,,7000.0,2021,3500.0
2019,POLICE FACILITIES,148,POLICE,Police Academy Firearms Training Facility Improvements,PPD.66.5,,2021,2022,Make safety improvements to Police Academy Firearms Facilities.,Make safety improvements to Police Academy Firearms Facilities.,,7000.0,2022,3500.0
2019,POLICE FACILITIES,148,POLICE,Police Facilities - Renovations-FY19,PPD.66A,,2020,2020,See description under line item 66.,See description under line item 66.,,22195.0,2020,22195.0
2019,POLICE FACILITIES,148,POLICE,Police Facilities - Renovations-FY17,PPD.66B,,2020,2020,See description under line item 66.,See description under line item 66.,,1483.0,2020,1483.0
2019,POLICE FACILITIES,148,POLICE,Police Facilities - Renovations-FY16,PPD.66C,,2020,2020,See description under line item 66.,See description under line item 66.,,1128.0,2020,1128.0
2019,POLICE FACILITIES,148,POLICE,Police Facilities - Renovations-FY15,PPD.66D,,2020,2020,See description under line item 66.,See description under line item 66.,,84.0,2020,84.0
2019,POLICE FACILITIES,149,POLICE,Police Facilities - Renovations-FY13,PPD.66F,,2020,2020,See description under line item 66.,See description under line item 66.,,7.0,2020,7.0
2019,POLICE FACILITIES,149,POLICE,Police Facilities - Renovations-FY08,PPD.66H,,2020,2020,See description under line item 66.,See description under line item 66.,,925.0,2020,925.0
2019,CORRECTIONAL INSTITUTIONS - CAPITAL,152,PRISONS,Prisons Training Academy and MIS Facility,PRISONS.67.1,,2023,2025,Construct a new facility for the Prisons Training Academy Management Information Systems division.,Construct a new facility for the Prisons Training Academy Management Information Systems division.,,15500.0,2023,2900.0
2019,CORRECTIONAL INSTITUTIONS - CAPITAL,152,PRISONS,Prisons Training Academy and MIS Facility,PRISONS.67.1,,2023,2025,Construct a new facility for the Prisons Training Academy Management Information Systems division.,Construct a new facility for the Prisons Training Academy Management Information Systems division.,,15500.0,2024,6300.0
2019,CORRECTIONAL INSTITUTIONS - CAPITAL,152,PRISONS,Prisons Training Academy and MIS Facility,PRISONS.67.1,,2023,2025,Construct a new facility for the Prisons Training Academy Management Information Systems division.,Construct a new facility for the Prisons Training Academy Management Information Systems division.,,15500.0,2025,6300.0
2019,CORRECTIONAL INSTITUTIONS - CAPITAL,152,PRISONS,PICC Roofing Replacement,PRISONS.67.2,,2020,2020,Provide a new roof for the PICC Facility.,Provide a new roof for the PICC Facility.,,2000.0,2020,2000.0
2019,CORRECTIONAL INSTITUTIONS - CAPITAL,152,PRISONS,CFCF Roofing Replacement,PRISONS.67.3,,2021,2023,Remove and replace roofing on the CFCF Facility.,Remove and replace roofing on the CFCF Facility.,,13850.0,2021,1350.0
2019,CORRECTIONAL INSTITUTIONS - CAPITAL,152,PRISONS,CFCF Roofing Replacement,PRISONS.67.3,,2021,2023,Remove and replace roofing on the CFCF Facility.,Remove and replace roofing on the CFCF Facility.,,13850.0,2022,7500.0
2019,CORRECTIONAL INSTITUTIONS - CAPITAL,152,PRISONS,CFCF Roofing Replacement,PRISONS.67.3,,2021,2023,Remove and replace roofing on the CFCF Facility.,Remove and replace roofing on the CFCF Facility.,,13850.0,2023,5000.0
2019,CORRECTIONAL INSTITUTIONS - CAPITAL,152,PRISONS,Prisons Facilities Infrastructure Improvements,PRISONS.67.4,,2020,2025,"Design and construct building system improvements at Detention Center, Philadelphia Industrial Correctional Center, Curran-Fromhold Correctional Facility and Riverside Correctional Facility Renovation","Design and construct building system improvements at Detention Center, Philadelphia Industrial Correctional Center, Curran-Fromhold Correctional Facility and Riverside Correctional Facility Renovation",,5058.0,2020,58.0
2019,CORRECTIONAL INSTITUTIONS - CAPITAL,152,PRISONS,Prisons Facilities Infrastructure Improvements,PRISONS.67.4,,2020,2025,"Design and construct building system improvements at Detention Center, Philadelphia Industrial Correctional Center, Curran-Fromhold Correctional Facility and Riverside Correctional Facility Renovation","Design and construct building system improvements at Detention Center, Philadelphia Industrial Correctional Center, Curran-Fromhold Correctional Facility and Riverside Correctional Facility Renovation",,5058.0,2021,1000.0
2019,CORRECTIONAL INSTITUTIONS - CAPITAL,152,PRISONS,Prisons Facilities Infrastructure Improvements,PRISONS.67.4,,2020,2025,"Design and construct building system improvements at Detention Center, Philadelphia Industrial Correctional Center, Curran-Fromhold Correctional Facility and Riverside Correctional Facility Renovation","Design and construct building system improvements at Detention Center, Philadelphia Industrial Correctional Center, Curran-Fromhold Correctional Facility and Riverside Correctional Facility Renovation",,5058.0,2022,1000.0
