cip_year,source_page,department,project_name,project_type,funding_source,address_location,comp_date,previous_appropriations,spent,remaining,year_2026,year_2027,project_total,start_year,end_year
2025,152,Street And Transportation,4000 Texas College Dr,Street Resurfacing,2024 Bonds,8,Ongoing,374749,0,374749,0,0,374749,,
2025,152,Street And Transportation,4000-4100 Inwood Rd,Street Reconstruction,2024 Bonds,Citywide,Ongoing,0,0,0,682337,3866574,4548910,2026,2027
2025,152,Street And Transportation,4004-4036 Roswell & 4005-4023 Hall (A455/A11919/ Strange St),Alley Petitions,2024 Bonds,14,Ongoing,0,0,0,65783,372768,438551,2026,2027
2025,152,Street And Transportation,400-500 Martinique Ave,Street Resurfacing,2024 Bonds,2,Ongoing,0,0,0,322606,0,322606,2026,2026
2025,152,Street And Transportation,400-800 N Collett Ave,Street Resurfacing,2024 Bonds,14,Ongoing,983295,0,983295,932730,0,1916025,2026,2026
2025,153,Street And Transportation,405-419 N Clinton Ave & 410 N Edgefield Ave (A01568),Alley Reconstruction,2024 Bonds,1,Ongoing,0,0,0,21595,122374,143969,2026,2027
2025,153,Street And Transportation,4100 Stagecoach Trl,Street Resurfacing,2024 Bonds,8,Ongoing,0,0,0,198339,0,198339,2026,2026
2025,153,Street And Transportation,4100-4700 Elsie Faye Heggins St,Street Resurfacing,2024 Bonds,7,Ongoing,0,0,0,0,2457960,2457960,2027,2027
2025,153,Street And Transportation,4107-4209 Firewood Dr & 4108-4154 Happy Canyon Dr (A09979),Alley Reconstruction,2024 Bonds,8,Ongoing,56456,56456,0,321524,0,377980,2026,2026
2025,153,Street And Transportation,4200 Robertson Dr,Street Resurfacing,2024 Bonds,8,Ongoing,371988,0,371988,0,0,371988,,
2025,153,Street And Transportation,4200 Rust College Dr,Street Resurfacing,2024 Bonds,8,Ongoing,327966,0,327966,0,0,327966,,
2025,153,Street And Transportation,4200-4300 San Jacinto St,Street Resurfacing,2024 Bonds,2,Ongoing,335439,0,335439,0,0,335439,,
2025,153,Street And Transportation,4200-4400 Camden Ave,Street Resurfacing,2024 Bonds,9,Ongoing,0,0,0,0,660319,660319,2027,2027
2025,153,Street And Transportation,4203-4443 Bonham St & 4224-4372 Royal Ridge Dr (A11701),Alley Petitions,2024 Bonds,13,Ongoing,0,0,0,117055,663312,780367,2026,2027
2025,153,Street And Transportation,4209-4223 Firewood Dr & 5931-5939 Golden Gate Dr (A09980),Alley Petitions,2024 Bonds,8,Ongoing,0,0,0,20014,113410,133424,2026,2027
2025,153,Street And Transportation,4300 Cole Ave,Street Resurfacing,2024 Bonds,14,Ongoing,0,0,0,399359,0,399359,2026,2026
2025,153,Street And Transportation,4307-4435 Bonnie View Rd - 4302-4446 Cicero St,Alley Reconstruction,2017 Bonds,4,Ongoing,425521,0,425521,0,0,425521,,
2025,153,Street And Transportation,4307-4435 Bonnie View Rd & 4302-4446 Cicero St,Alley Reconstruction,2012 Bonds,4,Ongoing,5890,0,5890,0,0,5890,,
2025,153,Street And Transportation,4315-4323 Colonial Ave & 1637 Stoneman St (A01359),Alley Petitions,2024 Bonds,7,Ongoing,0,0,0,12586,71320,83906,2026,2027
2025,153,Street And Transportation,4400 Brown St,Street Resurfacing,2024 Bonds,2,Ongoing,0,0,0,131576,0,131576,2026,2026
2025,153,Street And Transportation,4407-4423 Colonial Ave & 1634-1638 Stoneman St (A01357),Alley Petitions,2024 Bonds,7,Ongoing,0,0,0,25241,143030,168270,2026,2027
2025,153,Street And Transportation,4500 Druid Ln,Street Resurfacing,2024 Bonds,13,Ongoing,153212,0,153212,0,0,153212,,
2025,154,Street And Transportation,4502-4518 Roberts Ave & 4503-4519 Bradshaw St (A01316),Alley Petitions,2024 Bonds,7,Ongoing,0,0,0,20495,116138,136633,2026,2027
2025,154,Street And Transportation,4502-4630 Kelton Dr & 4507-4631 Newmore Ave (A02914),Alley Petitions,2024 Bonds,6,Ongoing,0,0,0,57900,328100,386000,2026,2027
2025,154,Street And Transportation,4505-4563 Isabella Ln & 4506-4554 Harrys Ln (A03108),Alley Petitions,2024 Bonds,13,Ongoing,0,0,0,67262,381150,448412,2026,2027
