cip_year,source_page,department,project_name,project_type,funding_source,address_location,comp_date,previous_appropriations,spent,remaining,year_2019,year_2020,year_2021,year_2022,year_2023,project_total,start_year,end_year
2018,29,City Facilities,Construction Contingency Reserve - Capital,U_P479,F_0671,Citywide,,3014104,2975284,38820,0,0,0,0,0,3014104,,
2018,29,City Facilities,ECO Park,U_VH06,F_1V60,8,,108000,0,108000,0,0,0,0,0,108000,,
2018,29,City Facilities,Facilities Electrical Panel Replacement at 37,U_VH07,F_1V60,Citywide,,1300000,0,1300000,0,0,0,0,0,1300000,,
2018,29,City Facilities,Fretz Library Roof Replacement,U_P207,F_3R42,11,,80000,80000,0,0,0,0,0,0,80000,,
2018,29,City Facilities,Garage at Central Service Center,U_VH08,F_1V60,2,,75000,0,75000,0,0,0,0,0,75000,,
2018,29,City Facilities,Iroc Relocation,U_P004,F_0578,Citywide,,4040239,4040239,0,0,0,0,0,0,4040239,,
2018,29,City Facilities,Martin Medical Luther King Jr. Center -,U_VH15,F_1V60,7,,76400,0,76400,687600,0,0,0,0,764000,2019,2019
2018,29,City Facilities,Repair McCommas Heavy-Welding Shop -,U_T750,F_8T60,8,,198150,190555,7595,0,0,0,0,0,198150,,
2018,29,City Facilities,New Walker Fire Station - Keeneland Walton,U_T845,F_7T33,6,,103519,81020,22499,0,0,0,0,0,103519,,
2018,29,City Facilities,North Improvements Central Service Center -,U_T753,F_2T60,,,679342,0,679342,0,0,0,0,0,679342,,
2018,29,City Facilities,Northwest Transfer Station - Repairs,U_T755,F_7T60,6,,445815,408204,37611,0,0,0,0,0,445815,,
2018,29,City Facilities,Air Oak Cliff Handler Municipal Center - Replace,U_T756,F_6T60,1,,8748,8748,0,0,0,0,0,0,8748,,
2018,29,City Facilities,Old City Park,U_R920,F_5R49,2,,14909,0,14909,0,0,0,0,0,14909,,
2018,30,City Facilities,Police Headqtrs Bldg,U_N820,F_0P44,2,,55375,0,55375,0,0,0,0,0,55375,,
2018,30,City Facilities,Priority Major Maintenance,U_P717,F_0671,Citywide,,9959571,6408871,3550700,0,0,0,0,0,9959571,,
2018,30,City Facilities,South Parking Central Expansion Police Substation,U_W067,F_8T33,8,,225905,63594,162311,0,0,0,0,0,225905,,
2018,30,City Facilities,Generator Southeast and Police - HVAC Emergency Improvements,U_T867,F_2T33,5,,109480,64919,44561,0,0,0,0,0,109480,,
2018,30,City Facilities,Southwest Maintenance - Service Roof Center - Fleet,U_T770,F_8T60,3,,188123,101682,86441,0,0,0,0,0,188123,,
2018,30,City Facilities,Southwest Transfer Station [24410],U_VH11,F_1V60,3,,205000,0,205000,0,0,0,0,0,205000,,
2018,30,City Facilities,Swm-Oil Water Separators,U_P194,F_0592,Citywide,,237952,201623,36329,0,0,0,0,0,237952,,
2018,30,City Facilities,Unspecified ADA Improvements,U_VH12,F_1V60,Citywide,,545000,0,545000,875000,695000,665000,450000,0,3230000,2019,2022
2018,30,City Facilities,Vickery Meadow Community Court,U_W141,F_7T60,14,,23567,6326,17241,0,0,0,0,0,23567,,
2018,30,City Facilities,Central Patrol Station,U_VG33,F_1V33,2,,0,0,0,151000,0,0,0,0,151000,2019,2019
2018,30,City Facilities,Central Patrol Station-Security,U_VG34,F_1V33,2,,393000,0,393000,200000,0,0,0,0,593000,2019,2019
2018,30,City Facilities,City Facilities Improvements - Police Facilities Safety,U_W019,F_0671,Citywide,,697770,172979,524791,0,0,0,0,0,697770,,
2018,30,City Facilities,Jack Physical Evans DPD Security Headquarters Enhancements -,U_W049,F_6T33,2,,81705,92135,-10430,60000,0,0,0,0,141705,2019,2019
2018,30,City Facilities,Stair Jack Evans DPD Replacement HQ - Ped Bridge,U_P967,F_7T33,2,,5000,0,5000,0,0,0,0,0,5000,,
2018,30,City Facilities,Jack Evans Headquarters,U_VG35,F_1V33,2,,0,0,0,1250000,0,0,0,0,1250000,2019,2019
2018,30,City Facilities,NC Patrol Station,U_VG36,F_1V33,12,,450000,0,450000,300000,0,0,0,0,750000,2019,2019
2018,30,City Facilities,NE Patrol Station,U_VG37,F_1V33,10,,520000,182416,337584,555000,0,0,0,0,1075000,2019,2019
2018,31,City Facilities,NW Patrol Station,U_VG38,F_1V33,6,,575000,0,575000,200000,0,0,0,0,775000,2019,2019
2018,31,City Facilities,SC Patrol Station,U_VG39,F_1V33,8,,775000,24937,750063,0,0,0,0,0,775000,,
2018,31,City Facilities,SE Patrol Station,U_VG40,F_1V33,5,,373000,0,373000,402000,0,0,0,0,775000,2019,2019
2018,31,City Facilities,SW Patrol Station,U_VG41,F_1V33,3,,475000,0,475000,300000,0,0,0,0,775000,2019,2019
2018,31,City Facilities,SW Patrol Station-Parking,U_VG42,F_1V33,3,,0,0,0,185000,1065000,0,0,0,1250000,2019,2020
2018,31,City Facilities,Cell #6B2 Construction,U_P400,F_0593,Citywide,,5571767,0,5571767,0,0,4397730,0,0,9969497,2021,2021
2018,31,City Facilities,Wetlands per Construction of the the 404 Swale Permit and,U_W324,F_0593,Citywide,,0,0,0,1200000,1200000,1200000,1200000,1200000,6000000,2019,2023
2018,31,City Facilities,ECO Park-Admin,U_W317,F_0593,Citywide,,0,0,0,750000,0,0,0,0,750000,2019,2019
2018,31,City Facilities,New Scale House,U_W316,F_0593,Citywide,,0,0,0,1200000,0,0,0,0,1200000,2019,2019
2018,31,City Facilities,Other Sanitation Projects,U_W325,F_0593,Citywide,,0,0,0,500000,500000,500000,500000,500000,2500000,2019,2023
2018,31,City Facilities,Post Closure Cost,U_W326,F_0593,Citywide,,0,0,0,500000,500000,500000,500000,500000,2500000,2019,2023
2018,31,City Facilities,Transfer Stations,U_W315,F_0593,Citywide,,0,0,0,1450000,1000000,0,0,0,2450000,2019,2020
2018,31,City Facilities,City Assessment Facilities - Building Condition,U_T771,F_6T60,2,,748333,748332,1,100000,100000,100000,100000,100000,1248333,2019,2023
2018,31,City Facilities,Citywide IT Improvements,U_E374,F_ML19,Citywide,,0,0,0,5850000,7061000,7061000,0,0,19972000,2019,2021
2018,31,City Facilities,City Hall Data Center - Renovations,U_P478,F_0566,2,,300000,300000,0,0,0,0,0,0,300000,,
2018,32,City Facilities,Dallas Technology Police Upgrades Department -,U_E361,F_ML19,Citywide,,0,0,0,3150000,1939000,0,0,0,5089000,2019,2020
2018,32,City Facilities,General Fleet,U_E381,F_ML18,Citywide,,6517809,53743,6464066,0,0,0,0,0,6517809,,
2018,41,Convention & Event Services,Retrofit - Equipment,U_9084,F_0082,2,,16355805,15567609,788196,0,0,0,0,0,16355805,,
2018,41,Convention & Event Services,Kitchen Improvement Project,U_W073,F_0082,2,,3688238,1553674,2134564,0,0,0,0,0,3688238,,
2018,41,Convention & Event Services,Convention Facility Wayfinding Signage,U_W102,F_0082,2,,1875000,0,1875000,0,600000,0,0,0,2475000,2020,2020
2018,41,Convention & Event Services,Ballroom A Electrical Upgrade Project,U_W103,F_0082,2,,2000000,0,2000000,0,0,0,0,0,2000000,,
2018,41,Convention & Event Services,Upgrade Convention Project Facility Security System,U_W104,F_0082,2,,725000,474093,250907,0,500000,0,0,0,1225000,2020,2020
2018,41,Convention & Event Services,Convention Improvement Facility Project ElevatorEscalator,U_W106,F_0082,2,,3358334,129851,3228483,0,0,0,0,0,3358334,,
2018,41,Convention & Event Services,Convention Improvements Center Facility,U_W111,F_0082,2,,11167329,147753,11019576,0,0,0,0,0,11167329,,
2018,41,Convention & Event Services,Convention Replacements Facility Operable Wall,U_W175,F_0082,2,,1136904,519958,616946,400000,0,0,0,0,1536904,2019,2019
2018,41,Convention & Event Services,KBHCCD Water Infiltration Project,U_W188,F_0082,2,,4600000,279426,4320574,0,0,0,0,0,4600000,,
2018,41,Convention & Event Services,KBHCCD Replacement Project Interior-Exterior Door,U_W218,F_0082,2,,900000,0,900000,900000,0,0,0,0,1800000,2019,2019
2018,41,Convention & Event Services,Electronic-Mechanical Lock Replacement,U_W219,F_0082,2,,900000,0,900000,600000,1000000,0,0,0,2500000,2019,2020
2018,41,Convention & Event Services,Project KBHCCD A100 Interior Improvement,U_W246,F_0082,2,,700000,662476,37524,0,0,0,0,0,700000,,
2018,41,Convention & Event Services,IT Office Renovation Project,U_W252,F_0082,2,,195000,147910,47090,0,0,0,0,0,195000,,
2018,41,Convention & Event Services,Replacement of Lobby A/B Flooring,U_W292,F_0082,2,,0,0,0,2000000,1000000,0,0,0,3000000,2019,2020
2018,41,Convention & Event Services,C and D Meeting Room Renovation,U_W293,F_0082,2,,0,0,0,0,2000000,0,0,0,2000000,2020,2020
2018,41,Convention & Event Services,War Memorial Repairs,U_W294,F_0082,2,,0,0,0,0,500000,0,0,0,500000,2020,2020
2018,41,Convention & Event Services,F Hall Roof Replacement,U_W295,F_0082,2,,0,0,0,1800000,2000000,0,0,0,3800000,2019,2020
2018,41,Convention & Event Services,Flatwork around Facility,U_W297,F_0082,2,,0,0,0,1000000,1000000,0,0,0,2000000,2019,2020
2018,41,Convention & Event Services,Fire Sprinkler Pipe Replacement,U_W298,F_0082,2,,0,0,0,3000000,1000000,0,0,0,4000000,2019,2020
2018,41,Convention & Event Services,2010 Facility Needs Assessment,U_W299,F_0082,2,,0,0,0,0,0,11000000,11000000,11000000,33000000,2021,2023
2018,41,Convention & Event Services,Revenue Contingency,U_9070,F_0083,2,,11977188,11947693,29495,0,0,0,0,0,11977188,,
2018,41,Convention & Event Services,Reunion Parking Garage Renovation,U_W291,F_0082,2,,0,0,0,3767033,5757028,0,0,0,9524061,2019,2020
2018,49,Cultural Facilities,Dallas Black Dance Theatre,U_VF08,F_1V49,14,,0,0,0,0,900000,0,0,0,900000,2020,2020
2018,49,Cultural Facilities,Dallas Heritage Village,U_VF02,F_1V49,2,,0,0,0,250000,0,0,0,0,250000,2019,2019
2018,49,Cultural Facilities,Dallas Museum of Art,U_VF03,F_1V49,14,,2125000,0,2125000,3875000,0,0,0,0,6000000,2019,2019
2018,49,Cultural Facilities,Kalita Humphreys Theater,U_VF04,F_1V49,14,,0,0,0,525000,0,0,0,0,525000,2019,2019
2018,49,Cultural Facilities,Major Cultural Facilities Maintenance Projects-Arts and,U_W130,F_0671,"2,14",,1600000,125903,1474097,1000000,1000000,0,0,0,3600000,2019,2020
2018,49,Cultural Facilities,Meyerson,U_VF05,F_1V49,14,,375000,14557,360443,3425000,0,0,0,0,3800000,2019,2019
2018,49,Cultural Facilities,Non-City Owned Cultural Facility Repair,U_W149,F_0671,"7,9",,400000,0,400000,0,0,0,0,0,400000,,
2018,49,Cultural Facilities,Oak Cliff Cultural Center,U_VF06,F_1V49,1,,110000,0,110000,0,0,0,0,0,110000,,
2018,49,Cultural Facilities,Sammons Center,U_VF07,F_1V49,2,,0,0,0,900000,0,0,0,0,900000,2019,2019
2018,49,Cultural Facilities,South Dallas Cultural Center,U_VF09,F_1V49,7,,0,0,0,250000,0,0,0,0,250000,2019,2019
2018,49,Cultural Facilities,Municipal Radio Facilities,U_6125,F_0152,7,,2620657,2443724,176933,0,0,0,0,0,2620657,,
2018,59,Dallas Water Utilities,Home-Unserv Exten - Improv,U_PW41,F_0115,Citywide,,760770,760770,0,0,0,0,0,0,760770,,
2018,59,Dallas Water Utilities,Home-Unserv Exten - Improv2,U_CS41,F_0103,Citywide,,36651984,21275995,15375989,2500000,1000000,1000000,1000000,1000000,43151984,2019,2023
2018,59,Dallas Water Utilities,Home-Unserv Exten - Improv3,U_CW41,F_0102,Citywide,,91403012,84430651,6972361,3200000,1500000,1500000,1500000,1500000,100603012,2019,2023
2018,59,Dallas Water Utilities,Future Development Initiatives - Wastewater,U_CS97,F_0103,Citywide,,8500000,0,8500000,0,0,0,0,0,8500000,,
2018,59,Dallas Water Utilities,Future Development Initiatives - Water,U_CW97,F_0102,Citywide,,8500000,0,8500000,0,0,0,0,0,8500000,,
2018,59,Dallas Water Utilities,Administrative Order,U_CS96,F_0103,Citywide,,29038136,29035933,2203,0,0,0,0,0,29038136,,
2018,59,Dallas Water Utilities,Mains Interecpt - Lift Sta,U_CS40,F_0103,Citywide,,147896514,128857797,19038717,7900000,7700000,6700000,7700000,6700000,184596514,2019,2023
2018,59,Dallas Water Utilities,Mains Intercept - Lift Sta,U_PS40,F_0116 / F_1180 / F_118D / F_118E / F_2116 / F_3116,Citywide,,530323300,389568756,149941608,42067500,31671250,17500000,30500000,17500000,669562050,2019,2023
2018,60,Dallas Water Utilities,Mains-Pumping - Storage Fa,U_PW40,F_0115 / F_1170 / F_117A / F_117C / F_117D / F_117E / F_2115 / F_3115,Citywide,,870015608,641978844,233874828,27500000,24500000,41500000,73000000,48000000,1084515608,2019,2023
2018,60,Dallas Water Utilities,Mains-Pumping - Storage Fa2,U_CW40,F_0102,Citywide,,173218902,149498603,23720299,8600000,9600000,7600000,10100000,6600000,215718902,2019,2023
2018,60,Dallas Water Utilities,TWDB Wastewater (Clean Water) Project,U_FS40,F_1151,Citywide,,0,0,0,22000000,22000000,22000000,22000000,22000000,110000000,2019,2023
2018,60,Dallas Water Utilities,TWDB Water (Drinking Water),U_FW40,F_1150,Citywide,,0,0,0,44000000,44000000,44000000,44000000,44000000,220000000,2019,2023
2018,61,Dallas Water Utilities,Wastewater Facl Public Art,U_CS95,F_0121,Citywide,,2105000,0,2105000,22500,15000,0,0,0,2142500,2019,2020
2018,61,Dallas Water Utilities,Raw Water Pump - Trans Fac,U_PW20,F_0115,Citywide,,162478156,163046845,568689,0,0,0,0,0,162478156,,
2018,61,Dallas Water Utilities,Raw Water Pump - Trans Fac2,U_CW20,F_0102,Citywide,,59521581,58911376,610205,500000,500000,500000,0,0,61021581,2019,2021
2018,61,Dallas Water Utilities,Major Maintenance - Rehab1,U_CS50,F_0103,Citywide,,81414797,72598732,8816065,2000000,4500000,2000000,2500000,2000000,94414797,2019,2023
2018,61,Dallas Water Utilities,Major Maintenance - Rehabilitation,U_PS50,F_2116 / F_0102 / F_0115 / F_2115,Citywide,,167135392,143631635,23503757,9500000,9300000,10000000,10300000,10500000,216735392,2019,2023
2018,62,Dallas Water Utilities,Relocations Due To Paving,U_PW42,F_0115,Citywide,,63845455,64495043,-649588,0,0,0,0,0,63845455,,
2018,62,Dallas Water Utilities,Relocations Due To Paving3,U_CS42,F_0103,Citywide,,37473211,30139647,7333565,550000,550000,550000,550000,550000,40223211,2019,2023
2018,62,Dallas Water Utilities,Relocations Due To Paving4,U_CW42,F_0102,Citywide,,67495609,55706843,11788766,800000,800000,800000,800000,800000,71495609,2019,2023
2018,62,Dallas Water Utilities,Relocations Due To Paving5,U_PS42,F_0116,Citywide,,29331828,29793638,461810,0,0,0,0,0,29331828,,
2018,63,Dallas Water Utilities,Service Ctr-Ofcs-Research,U_PW60,F_0115,Citywide,,1555863,1555863,0,0,0,0,0,0,1555863,,
2018,63,Dallas Water Utilities,Service Ctr-Ofcs-Research2,U_CS60,F_0103,Citywide,,10774746,5529108,5245638,0,0,0,0,0,10774746,,
2018,63,Dallas Water Utilities,Service Ctr-Ofcs-Research3,U_CW60,F_0102,Citywide,,44311317,35250775,9060542,3000000,3000000,3000000,3000000,3000000,59311317,2019,2023
2018,63,Dallas Water Utilities,Service Ctr-Ofcs-Research4,U_PS60,F_0116 / F_3116,Citywide,,7423811,3473810,3950001,4000000,0,0,0,0,11423811,2019,2019
2018,63,Dallas Water Utilities,Studies-Master Plans1,U_CS01,F_0103,Citywide,,21276454,12445716,8830738,1000000,1000000,1000000,1000000,1000000,26276454,2019,2023
2018,63,Dallas Water Utilities,Studies-Master Plan 2,U_CW01,F_0102,Citywide,,40384974,32735512,7649462,4100000,100000,50000,100000,100000,44834974,2019,2023
2018,64,Dallas Water Utilities,Studies-Master Plans,U_PW01,F_2115,Citywide,,200000,0,200000,0,0,0,0,0,200000,,
2018,64,Dallas Water Utilities,Supply Reservoirs - Dams1,U_CW10,F_0102,Citywide,,36682884,35044882,1638002,0,0,1500000,0,0,38182884,2021,2021
2018,64,Dallas Water Utilities,Supply Reservoirs - Dams,U_PW10,F_0115 / F_3115,Citywide,,13569539,3688072,9952965,2000000,10000000,5000000,0,0,30569539,2019,2021
2018,64,Dallas Water Utilities,Central Ww Treat Pl- Facs,U_CS30,F_0103,4,,52822504,50908244,1914260,6800000,5000000,0,0,0,64622504,2019,2020
2018,64,Dallas Water Utilities,Central Ww Treat Pl - Faci,U_PS30,F_0116,Citywide,,118903375,118863258,40116,0,0,0,0,0,118903375,,
2018,65,Dallas Water Utilities,Southside Ww Treat Pl - Fa,U_PS31,F_0116,Citywide,,118373883,118401449,27566,0,0,0,0,0,118373883,,
2018,65,Dallas Water Utilities,Southside Ww Treat Pl - Fa2,U_CS31,F_0103,8,,106066321,102768894,3297427,2000000,2500000,2000000,3000000,14000000,129566321,2019,2023
2018,66,Dallas Water Utilities,Bachman Water Tr Pl - Facs,U_PW30,F_0115,6,,42589485,43372283,782798,0,0,0,0,0,42589485,,
2018,66,Dallas Water Utilities,East Side Water Tr Pl - Fa,U_PW32,F_0115 / F_3115,Outside City,,235268171,153746053,81951933,12000000,25000000,0,0,0,272268171,2019,2020
2018,66,Dallas Water Utilities,East Side Water Tr Pl - Fa3,U_CW32,F_0102,Outside City,,47379438,38714912,8664526,2000000,0,0,0,1000000,50379438,2019,2023
2018,67,Dallas Water Utilities,Elm Fork Water Tr Pl - Fac,U_PW31,F_0115 / F_2115,Outside City,,242188496,192439410,50904199,9000000,32000000,2000000,17000000,81000000,383188496,2019,2023
2018,67,Dallas Water Utilities,Elm Fork Water Tr Pl - Fac2,U_CW31,F_0102,Outside City,,47221605,45126889,2094716,0,0,0,0,0,47221605,,
2018,67,Dallas Water Utilities,Wholesale Customer Facilities,U_CS43,F_0103 / F_0102 / F_1170,Citywide,,7763684,2693485,5070198,1500000,5000000,500000,500000,500000,15763684,2019,2023
2018,79,Economic Development,Argos Relocation Project,U_W043,F_2U52,6,,1100000,0,1100000,0,0,0,0,0,1100000,,
2018,79,Economic Development,Better Block Streetcar Pavillion,U_W135,F_0625,CW,,90000,50000,40000,0,0,0,0,0,90000,,
2018,79,Economic Development,Danieldale Road Imp.,U_P663,F_0556,8,,1300000,1298526,1474,0,0,0,0,0,1300000,,
2018,79,Economic Development,The Canyon-Colorado Extension Project,U_P889,F_2U52,3,,4478990,4474491,4500,0,0,0,0,0,4478990,,
2018,79,Economic Development,The Canyon-Colorado Extension Phase II,U_W048,F_2U52,"14 2,3,4,8,",,196256,105300,90956,0,0,0,0,0,196256,,
2018,79,Economic Development,Demand Economic Driven Development Projects And Housing,U_S801,F_2U52,CW,,10200578,7826222,2374356,0,0,0,0,0,10200578,,
2018,79,Economic Development,Economic Development-Housing,U_VI01,F_1V52,CW,,695537,0,695537,0,10000000,16400000,15987800,0,43082537,2020,2022
2018,79,Economic Development,Hou Prop 8 Acquisition - Demolition,U_T808,F_1T52,CW,,2067093,2067093,0,0,0,0,0,0,2067093,,
2018,79,Economic Development,Public Art Development Admin - Economic,U_PA49,F_6T52,CW,,2458,0,2458,0,0,0,0,0,2458,,
2018,79,Economic Development,Public Art Development Projects - Economic,U_PA48,F_6T52,CW,,9832,0,9832,0,0,0,0,0,9832,,
2018,80,Economic Development,Red bird Mall Renovation,U_VI03,F_1V52 / F_0352,3,,17512200,0,17512200,0,0,0,0,0,17512200,,
2018,80,Economic Development,UNT - Wheatland Rd. Project,U_W173,F_4U52,8,,5000000,213550,4786450,0,0,0,0,0,5000000,,
2018,80,Economic Development,Wynnewood Village Drainage Imp - ECO,U_VI05,F_1V52,1,,1304463,0,1304463,0,0,0,0,0,1304463,,
2018,80,Economic Development,Action Plan Development for Southern Sector Eco,U_P525,F_0352,CW,,200000,173719,26281,0,0,0,0,0,200000,,
2018,80,Economic Development,Policy Advisory Services for City's Housing,U_W055,F_0352,CW,,125000,115000,10000,0,0,0,0,0,125000,,
2018,80,Economic Development,Dallas Contract Protocol and World Affairs Council,U_P476,F_0352,CW,,1833005,1933005,100000,0,0,0,0,0,1833005,,
2018,80,Economic Development,Downtown Retail Program-Phase III,U_P435,F_0352,14,,1212008,678074,533934,0,0,0,0,0,1212008,,
2018,80,Economic Development,Economic Development - Pilot,U_P151,F_0352,CW,,28831955,11749276,17082679,11192140,8279024,8279024,8279024,8279024,73140191,2019,2023
2018,80,Economic Development,Hillcrest Village Shopping Ctr,U_VI06,F_1V52,12,,3000000,0,3000000,0,0,0,0,0,3000000,,
2018,80,Economic Development,Main District Initiative,U_P102,F_0352,CW,,2963812,2725934,237878,0,0,0,0,0,2963812,,
2018,80,Economic Development,Misc. Economic Development,U_9992,F_0352,CW,,52565528,51247687,1317841,0,0,0,0,0,52565528,,
2018,80,Economic Development,Program Neighborhood Retail Redevelopment,U_W166,F_0352,CW,,1500000,156536,1343464,0,0,0,0,0,1500000,,
2018,80,Economic Development,Pub-Private Infrastructure,U_9953,F_0352,CW,,3582988,3552466,30522,0,0,0,0,0,3582988,,
2018,80,Economic Development,Public Rehabilitation Private Demonstra Partnership - Retail,U_W018,F_0352,9,,1000000,0,1000000,0,0,0,0,0,1000000,,
2018,80,Economic Development,SD Adaptive Reuse Program,U_P886,F_0352,CW,,370000,120000,250000,0,0,0,0,0,370000,,
2018,80,Economic Development,Small Business Facade Program,U_P885,F_0352,CW,,100000,92675,7325,0,0,0,0,0,100000,,
2018,81,Economic Development,University of North Texas - Dallas Campus,U_P311,F_0352,8,,2064782,2061376,3405,0,0,0,0,0,2064782,,
2018,81,Economic Development,"Retention Workforce Program Readiness, Placement and",U_W178,F_0352,CW,,1500000,248621,1251379,0,0,0,0,0,1500000,,
2018,81,Economic Development,Cedars Tax Increment,U_Q001,F_0033,2,,2845089,1069696,1775392,0,0,0,0,0,2845089,,
2018,81,Economic Development,Plaza Hotel Project,U_P836,F_0033,2,,1506089,762304,743785,691440,312939,0,0,0,2510468,2019,2020
2018,81,Economic Development,1530 Main St.Facade,U_P053,F_0035,14,,5035959,4850472,185487,0,0,0,0,0,5035959,,
2018,81,Economic Development,211 N. Ervay Redevelopment,U_P799,F_0035,14,,0,0,0,121804,1878196,0,0,0,2000000,2019,2020
2018,81,Economic Development,City Center Misc-Prof Svcs,U_Q028,F_0035,"2,14",,165000,131588,33412,0,0,0,0,0,165000,,
2018,81,Economic Development,City Center Parking,U_Q020,F_0035,"2,14",,14153356,13309258,844098,180000,180000,0,0,0,14513356,2019,2020
2018,81,Economic Development,City Center Street Scaping,U_Q021,F_0035,"2,14",,3369130,2810672,558458,0,0,0,0,0,3369130,,
2018,81,Economic Development,City Center Tax Increment,U_9912,F_0035,"2,14",,13433001,5530717,7902284,3000000,0,0,0,0,16433001,2019,2019
2018,81,Economic Development,Corgan-Crescent Addition Project,U_W174,F_0035,2,,0,0,0,5520,5520,5520,5520,852920,875000,2019,2023
2018,81,Economic Development,Fairfield at Ross Dev. Project,U_P778,F_0035,14,,3616184,2017170,1599013,1478096,0,0,0,0,5094280,2019,2019
2018,81,Economic Development,Flora Street Lofts,U_W169,F_0035,"1,6",,0,0,0,0,3572544,596506,408867,0,4577917,2020,2022
2018,81,Economic Development,Hartford Building Redevelopment Project,U_P879,F_0035,14,,75425,14276,61149,671984,504768,0,0,0,1252177,2019,2020
2018,81,Economic Development,Mid Elm Lofts Project,U_P914,F_0035,14,,0,0,0,9064,9064,9064,2791804,1081004,3900000,2019,2023
2018,81,Economic Development,Redev. Fidelity Union Life Bldg,U_P180,F_0035,"2, 14",,9916117,8999999,916118,1118059,444904,0,0,0,11479080,2019,2020
2018,81,Economic Development,Repayment Of Developer Adv,U_Q014,F_0035,"2,14",,12652152,8696623,3955528,0,0,0,0,0,12652152,,
