cip_year,source_page,department,project_name,project_id,project_type,funding_source,address_location,comp_date,previous_appropriations,spent,remaining,year_2022,year_2023,project_total,future_cost,start_year,end_year
2021,133,Street & Transportation,2408-2564 Club Manor Dr - 2435- 2549 Matland Dr,V017,Alley Reconstruction,2017 Bonds,3,01/2024,70601,72392,-1792,554715,0,625316,0,2022,2022
2021,133,Street & Transportation,2503-2623 W Lovers Ln - 2502- 2614 W Amherst Ave,V009,Alley Reconstruction,2017 Bonds,2,06/2021,259060,265485,-6425,0,0,265485,0,,
2021,133,Street & Transportation,2507-2537 Blaydon Dr - 2506 - 2536 Bluffton Dr,V043,Alley Reconstruction,2017 Bonds,7,09/2022,340279,348141,-7862,0,0,348141,0,,
2021,133,Street & Transportation,2603-2931 Garapan Dr - 2502- 2922 Nicholson Dr,V028,Alley Reconstruction,2017 Bonds,4,03/2024,70714,71627,-913,0,595683,666397,0,2023,2023
2021,133,Street & Transportation,2703-2743 April Hill Ln - 2710-2750 Stevens Point Ln,V097,Alley Reconstruction,2017 Bonds,12,12/2022,445396,224183,221212,0,0,445396,0,,
2021,133,Street & Transportation,2703-2829 Klondike - Dr 2704- 2830 Lockhart Ave,V044,Alley Reconstruction,2017 Bonds,7,09/2022,624429,629911,-5482,0,0,629911,0,,
2021,133,Street & Transportation,2703-2831 Scottsbluff Dr - 2802-2826 La Prada Ct,V045,Alley Reconstruction,2017 Bonds,7,09/2022,470810,476078,-5268,0,0,476078,0,,
2021,133,Street & Transportation,2707-2757 Runningbrook Ln - 2700 N Buckner Blvd,V046,Alley Reconstruction,2017 Bonds,7,09/2022,301301,278362,22938,0,0,301301,0,,
2021,133,Street & Transportation,2707-2837 Blyth Dr - 2706-2838 Gross Rd,V047,Alley Reconstruction,2017 Bonds,7,09/2022,369781,379444,-9663,0,0,379444,0,,
2021,134,Street & Transportation,"2711-2733 Groveridge, 9606- 9674 Briggs, 9605- 9621 Altacrest",V061,Alley Reconstruction,2017 Bonds,7,12/2024,54964,57070,-2106,0,421787,476751,0,2023,2023
2021,134,Street & Transportation,3004-3150 Kinkaid Dr - 3045-3155 Park Ln,V037,Alley Reconstruction,2017 Bonds,6,01/2024,87336,90158,-2822,0,711707,799043,0,2023,2023
2021,134,Street & Transportation,3105-3161 Waldrop Drive - 3106-3160 Rotan Lane,V114,Alley Reconstruction,2017 Bonds,13,12/2024,323624,66297,257327,0,0,323624,0,,
2021,134,Street & Transportation,3105-3171 Newcastle Dr - 3104-3170 Walnut Hill,V038,Alley Reconstruction,2017 Bonds,6,01/2024,50299,52070,-1771,0,257926,308225,0,2023,2023
2021,134,Street & Transportation,3163-3241 E Ledbetter Dr - 3244 Dahlia Dr,V029,- Alley Reconstruction,2017 Bonds,4,12/2023,41235,43308,-2074,326961,0,368196,0,2022,2022
2021,134,Street & Transportation,3206-3232 Rotan Lane - 3207-3233 Waldrop Drive,V115,Alley Reconstruction,2017 Bonds,13,12/2024,189386,48443,140943,0,0,189386,0,,
2021,134,Street & Transportation,3207 - 3349 Citation Dr - 3208 - 3330 Timberview Rd,V116,Alley Reconstruction,2017 Bonds,13,12/2024,290644,81663,208981,0,0,290644,0,,
2021,134,Street & Transportation,3505-3523 Park Ln - 3511 Valley Ridge Rd,V039,Alley Reconstruction,2017 Bonds,6,07/2021,51697,8109,43588,0,0,51697,0,,
2021,134,Street & Transportation,3505-3523 Park Ln & 3511 Valley Ridge Rd,V039,Alley Reconstruction,Capital Reimbursement Projects,6,07/2021,15330,0,15330,0,0,15330,0,,
2021,135,Street & Transportation,3506-3658 High Vista Dr - 11960 Highdale Dr,V040,Alley Reconstruction,2017 Bonds,6,01/2024,77039,46649,30390,0,381282,458321,0,2023,2023
2021,135,Street & Transportation,3544 - 3638 Ainsworth Dr - 3615 - 3675 Norcross Ln,V117,Alley Reconstruction,2017 Bonds,13,12/2024,311387,77142,234246,0,0,311387,0,,
2021,135,Street & Transportation,3609-3615 Bon Park Ct - 3608- 3614 Parader Ct,V073,Alley Reconstruction,2017 Bonds,9,06/2023,89061,32802,56259,0,0,89061,0,,
2021,135,Street & Transportation,3610-3668 Weeburn Dr - 3623- 3651 Midpines Dr,V118,Alley Reconstruction,2017 Bonds,13,12/2024,252265,87745,164520,0,0,252265,0,,
2021,135,Street & Transportation,3703-3771 Cortez Dr - 3702-3770 Durango Dr,V010,Alley Reconstruction,2017 Bonds,2,06/2021,-11769,11460,-23230,0,0,11460,0,,
2021,135,Street & Transportation,3703-3771 Cortez Dr & 3702-3770 Durango,V010,Alley Reconstruction,Capital Reimbursement Projects,2,06/2021,21990,0,21990,0,0,21990,0,,
2021,135,Street & Transportation,3805-3945 Hawick Ln - 3804-3858 Eaton Dr,V011,Alley Reconstruction,2017 Bonds,2,06/2021,341249,341249,0,0,0,341249,0,,
2021,135,Street & Transportation,3864-3872 Treeline Cir - 1618- 1626 Five Mile Ct,V030,Alley Reconstruction,2017 Bonds,4,03/2024,44576,47123,-2547,0,230169,274745,0,2023,2023
2021,135,Street & Transportation,4104-4124 Firebrick Ln - 4103- 4119 Country Brook Dr,V098,Alley Reconstruction,2017 Bonds,12,12/2022,283048,174410,108639,0,0,283048,0,,
2021,136,Street & Transportation,4202-4272 Timberglen Rd - 4203-4231 Lawngate Dr,V099,Alley Reconstruction,2017 Bonds,12,12/2022,227459,231945,-4486,0,0,231945,0,,
2021,136,Street & Transportation,4307-4435 Bonnie View Rd - 4302- 4446 Cicero St,V031,Alley Reconstruction,2017 Bonds,4,12/2023,46827,48958,-2131,400103,0,446930,0,2022,2022
2021,136,Street & Transportation,4403-4451 Cinnabar Dr - 6102- 6150 Symphony Ln,V048,Alley Reconstruction,2017 Bonds,7,12/2024,345371,61441,283930,0,0,345371,0,,
2021,136,Street & Transportation,4503-4535 Live Oak St - 4514-4522 Bryan St,V012,Alley Reconstruction,2017 Bonds,2,06/2021,274143,276701,-2558,0,0,276701,0,,
2021,136,Street & Transportation,4804-4950 Ashbrook Rd - 4803- 4945 Chilton Dr,V049,Alley Reconstruction,2017 Bonds,7,11/2023,86784,71103,15681,0,0,86784,0,,
2021,136,Street & Transportation,4806-5034 Mill Creek Rd - 4807- 4923 -12515 Planters Glen Dr,V123,Alley Reconstruction,2017 Bonds,13,09/2021,462189,462174,16,0,0,462189,0,,
2021,136,Street & Transportation,4812-4840 Worth St - 4807-4841 Tremont St,V007,Alley Petitions,2017 Bonds,2,10/2022,143396,44116,99279,0,0,143396,0,,
2021,136,Street & Transportation,4902-5032 Thursh St - 4903-5033 Wenonah Dr,V013,Alley Reconstruction,2017 Bonds,2,06/2021,282331,278218,4113,0,0,282331,0,,
2021,136,Street & Transportation,5005-5207 Banting Way - 5411-5445 Endlery Pl,V050,Alley Reconstruction,2017 Bonds,7,11/2023,58878,61504,-2625,0,0,61504,0,,
2021,137,Street & Transportation,503-511 N Prairie Ave - 4721-4721 Tremont St,V014,Alley Reconstruction,2017 Bonds,2,06/2021,125679,128692,-3013,0,0,128692,0,,
2021,137,Street & Transportation,5100-5152 Lahoma St - 5101-5147 N Hall St,V015,Alley Reconstruction,2017 Bonds,2,06/2021,239683,245358,-5675,0,0,245358,0,,
2021,137,Street & Transportation,5107-5143 Breakwood Dr - 5116-5152 Colter Dr,V051,Alley Reconstruction,2017 Bonds,7,11/2023,33545,36686,-3141,0,0,36686,0,,
2021,137,Street & Transportation,5179-5107 Chalet - 1404-1550 Drury Dr,V018,Alley Reconstruction,2017 Bonds,3,12/2023,56438,59227,-2789,322594,0,379032,0,2022,2022
2021,137,Street & Transportation,5300-5358 Willis Ave - 5303-5355 Richard Ave,V016,Alley Reconstruction,2017 Bonds,2,06/2021,253089,260084,-6994,0,0,260084,0,,
2021,137,Street & Transportation,5303-5347 Blaney Way - 5204-5240 Banting Way,V052,Alley Reconstruction,2017 Bonds,7,11/2023,73515,54702,18813,0,0,73515,0,,
2021,137,Street & Transportation,5306-5342 Lake Placid Dr - 1572- 1568 Drury Pl,V019,Alley Reconstruction,2017 Bonds,3,12/2023,34618,37026,-2408,170320,0,204938,0,2022,2022
2021,137,Street & Transportation,5500-5552 Longview St - 5503- 5549 Mccommas Blvd,V125,Alley Reconstruction,2017 Bonds,14,11/2022,240786,177718,63068,0,0,240786,0,,
2021,137,Street & Transportation,5501-5527 Harbor Town Dr - 5506- 5530 Tamaron Ct,V100,Alley Reconstruction,2017 Bonds,12,12/2022,496609,283198,213411,0,0,496609,0,,
2021,138,Street & Transportation,5601-5639 Morningside Ave - 5602-5634 Mccommas Blvd,V126,Alley Reconstruction,2017 Bonds,14,11/2022,205751,174408,31343,0,0,205751,0,,
2021,138,Street & Transportation,5605-5831 Everglade Rd - 5606-5824 Twineing St,V053,Alley Reconstruction,2017 Bonds,7,12/2024,478582,75802,402780,0,0,478582,0,,
2021,138,Street & Transportation,5620-5832 Everglade Rd - 5707-5861 Marview Ln,V054,Alley Reconstruction,2017 Bonds,7,11/2023,90086,61661,28425,0,0,90086,0,,
2021,138,Street & Transportation,5701-5745 Palo Pinto Ave - 5702- 5746 Velasco Ave (Alley Improvements),VA06,Target Neighborhood,2017 Bonds,14,02/2024,44805,48014,-3209,0,183125,227930,0,2023,2023
2021,138,Street & Transportation,5703-5747 Vanderbilt Ave - 5710-5750 Marquita Ave,V127,Alley Reconstruction,2017 Bonds,14,11/2022,214351,188798,25553,0,0,214351,0,,
2021,138,Street & Transportation,5710-5814 Meadowick Ln - 5274-5290 Ponderosa Cir,V055,Alley Reconstruction,2017 Bonds,7,12/2024,189335,38725,150610,0,0,189335,0,,
2021,138,Street & Transportation,5737-5763 Caruth Blvd - 5708-5728 Surrey Square Lane,V119,Alley Reconstruction,2017 Bonds,13,09/2021,226496,230989,-4493,0,0,230989,0,,
2021,138,Street & Transportation,6020-6040 Fieldstone,V101,Alley Reconstruction,2017 Bonds,12,03/2023,70038,73785,-3748,0,0,73785,0,,
2021,139,Street & Transportation,6024-6300 Samuell Blvd - 6205-6441 Symphony Ln,V056,Alley Reconstruction,2017 Bonds,7,12/2024,476831,67154,409677,0,0,476831,0,,
2021,139,Street & Transportation,6100 Blk Of Calm Meadow,V282,Street Reconstruction,2017 Bonds,12,07/2022,539969,546665,-6696,0,0,546665,0,,
2021,139,Street & Transportation,6103-6129 Mercedes Ave - 6100-6126 Morningside Ave,V128,Alley Reconstruction,2017 Bonds,14,11/2022,157894,150839,7055,0,0,157894,0,,
2021,139,Street & Transportation,6139-6179 Monticello Ave - 6202-6238 Mercedes Ave,V129,Alley Reconstruction,2017 Bonds,14,09/2022,200974,184531,16443,0,0,200974,0,,
2021,139,Street & Transportation,6201- 6333 Bryan Pkwy - 5808-5842 Live Oak St,V130,Alley Reconstruction,2017 Bonds,14,09/2022,223906,202628,21278,0,0,223906,0,,
2021,139,Street & Transportation,6206-6440 Symphony Ln - 4307-4339 Cinnabar Dr,V057,Alley Reconstruction,2017 Bonds,7,12/2024,332828,57498,275330,0,0,332828,0,,
2021,139,Street & Transportation,6216-6226 Autumn Woods Trl - 804- 814 W Red Bird Ln,V020,Alley Reconstruction,2017 Bonds,3,12/2023,35962,40286,-4323,0,0,40286,0,,
2021,139,Street & Transportation,6302-6326 Oakleaf Rd - 6301-6323 Warm Mist Ln,V102,Alley Reconstruction,2017 Bonds,12,09/2023,222471,53001,169470,0,0,222471,0,,
2021,139,Street & Transportation,6407-6475 Glendora Ave - 6406-6474 Meadow Road,V120,Alley Reconstruction,2017 Bonds,13,09/2021,317714,322541,-4826,0,0,322541,0,,
2021,140,Street & Transportation,6421-6543 Northwood Road - 6426-6542 Deloache Ave,V121,Alley Reconstruction,2017 Bonds,13,09/2021,359293,363894,-4601,0,0,363894,0,,
2021,140,Street & Transportation,6505-6635 Mimosa Ln - 6506-6630 Lakehurst Ave,V122,Alley Reconstruction,2017 Bonds,13,09/2021,394393,399391,-4998,0,0,399391,0,,
2021,140,Street & Transportation,6506-6556 Crestmere Dr - 6515-6555 Meadowcreek Dr,V087,Alley Reconstruction,2017 Bonds,11,12/2023,40449,44328,-3879,0,219828,260277,0,2023,2023
2021,140,Street & Transportation,6510-6580 Calais Dr - 6509-6565 Crestmere Dr,V088,Alley Reconstruction,2017 Bonds,11,12/2023,44186,49622,-5437,0,250694,294880,0,2023,2023
2021,140,Street & Transportation,6607-6831 Desco Drive - 6706-6838 Prestonshire Lane,V124,Alley Reconstruction,2017 Bonds,13,09/2021,427467,377338,50129,0,0,427467,0,,
2021,140,Street & Transportation,6808-7038 Hunters Ridge Dr - 6807-6959 Town Bluff Dr,V089,Alley Reconstruction,2017 Bonds,11,12/2023,60936,65418,-4482,0,452697,513633,0,2023,2023
2021,140,Street & Transportation,6816-6858 Freemont St - 6809- 6851 Whitehill St,V074,Alley Reconstruction,2017 Bonds,9,06/2023,226629,54072,172557,0,0,226629,0,,
2021,140,Street & Transportation,6906-6954 Kingsbury Dr - 6907-6949 Winchester St,V075,Alley Reconstruction,2017 Bonds,9,06/2023,233707,47145,186562,0,0,233707,0,,
2021,141,Street & Transportation,6906-7030 Orchid Ln -6909-7007 Meadoebriar Ln - Pemberton Dr,V094,Alley Reconstruction,2017 Bonds,11,12/2023,46876,50862,-3986,0,319083,365959,0,2023,2023
2021,141,Street & Transportation,6915-6965 Freemont St - 6914- 6964 Wakefield St,V076,Alley Reconstruction,2017 Bonds,9,06/2023,264480,50364,214116,0,0,264480,0,,
2021,141,Street & Transportation,6920-7038 Midbury Dr - 6919- 7033 Northaven Rd,V090,Alley Reconstruction,2017 Bonds,11,12/2023,58711,63428,-4717,0,0,63428,0,,
2021,141,Street & Transportation,7005-7065 Freemont St - 7006- 7066 Wakefield St,V077,Alley Reconstruction,2017 Bonds,9,06/2023,324123,51505,272618,0,0,324123,0,,
2021,141,Street & Transportation,7023-7031 Wakefield St - 7049- 7053 Wakefield Cir,V078,Alley Reconstruction,2017 Bonds,9,06/2023,175529,46334,129195,0,0,175529,0,,
2021,141,Street & Transportation,7027-7203 Hunnicut Rd - 7012- 7108 Belteau Ln,V058,Alley Reconstruction,2017 Bonds,7,11/2023,61170,40593,20577,0,0,61170,0,,
2021,141,Street & Transportation,7103-7133 Echo Bluff Dr - 7202- 7226 Rustic Valley Dr,V103,Alley Reconstruction,2017 Bonds,12,09/2023,342881,65911,276970,0,0,342881,0,,
2021,141,Street & Transportation,7105-7227 Bluefield Dr - 7311- 7427 Carta Valley Dr,V104,Alley Reconstruction,2017 Bonds,12,09/2023,504197,93372,410825,0,0,504197,0,,
2021,142,Street & Transportation,7129-7195 Elliott Dr - 7130-7184 Rolling Fork Dr,V059,Alley Reconstruction,2017 Bonds,7,12/2024,341700,54660,287040,0,0,341700,0,,
2021,142,Street & Transportation,7151-7203 Gracefield Ln - 7101-7145 Crooked Oak Dr,V105,Alley Reconstruction,2017 Bonds,12,09/2023,456540,77439,379101,0,0,456540,0,,
2021,142,Street & Transportation,7206 -7446 La Sobrina Dr - 7223- 7441 Whispering Pine Dr,V106,Alley Reconstruction,2017 Bonds,12,09/2023,526064,78704,447360,0,0,526064,0,,
2021,142,Street & Transportation,7309-7435 Tangleglen Dr - 7364-7450 Tophill Ln,V091,Alley Reconstruction,2017 Bonds,11,12/2023,44556,48584,-4028,0,258250,302806,0,2023,2023
2021,142,Street & Transportation,7405-7443 Lynworth Dr - 7408- 7438 Chattington Dr,V092,Alley Reconstruction,2017 Bonds,11,12/2023,38767,42608,-3840,0,185278,224045,0,2023,2023
2021,142,Street & Transportation,7501-7631 Ashcrest Ln - 7502- 7578 Christie Ln,V021,Alley Reconstruction,2017 Bonds,3,12/2023,54286,56422,-2136,404027,0,458313,0,2022,2022
2021,142,Street & Transportation,7604-7608 Dornoch Ln - 7603- 7605 Lairds Ln,V107,Alley Reconstruction,2017 Bonds,12,09/2023,227803,46688,181115,0,0,227803,0,,
2021,142,Street & Transportation,7606-7672 Rolling Acres Dr - 7615- 7651 Tophill Ln,V093,Alley Reconstruction,2017 Bonds,11,12/2023,41116,44782,-3666,0,221749,262865,0,2023,2023
2021,142,Street & Transportation,7704-78400 Carbondale St - 7703-7835 Brownville (Alley Improvements),VA01,Target Neighborhood,2017 Bonds,7,12/2024,54273,56677,-2404,0,306312,360585,0,2023,2023
2021,143,Street & Transportation,7905-7933 Olusta Dr - 7932 Great Trinity Forest Way,V067,Alley Reconstruction,2017 Bonds,8,12/2024,24568,26061,-1493,0,168521,193089,0,2023,2023
2021,143,Street & Transportation,806-954 Ivywood Dr - 807-951 Jadewood Dr,V068,Alley Reconstruction,2017 Bonds,8,04/2022,385703,258461,127242,0,0,385703,0,,
2021,143,Street & Transportation,9003-9131 Webb Kay Dr - 9006- 9132 Windy Crest Dr,V081,Alley Reconstruction,2017 Bonds,10,07/2021,468020,476451,-8431,0,0,476451,0,,
2021,143,Street & Transportation,9506-9650 Dartridge Dr - 9605- 9679 Covemeadow Dr,V082,Alley Reconstruction,2017 Bonds,10,07/2021,447811,381690,66122,0,0,447811,0,,
2021,143,Street & Transportation,9603-9616 Greensprint Drive - 9626-9626 Church Rd,V083,Alley Reconstruction,2017 Bonds,10,07/2021,179671,183073,-3402,0,0,183073,0,,
2021,143,Street & Transportation,9606-9734 Shady Dale Lane - 9709- 9733 Shoreview Rd,V084,Alley Reconstruction,2017 Bonds,10,07/2021,268115,270427,-2312,0,0,270427,0,,
2021,143,Street & Transportation,9805-8805 Buxhill Dr - 9804-9846 Chiswell - 8805 Fenchurch,V085,Alley Reconstruction,2017 Bonds,10,07/2021,299096,264012,35084,0,0,299096,0,,
2021,143,Street & Transportation,Aberdeen Ave From Edgemere Rd To Thackery St,V285,Street Reconstruction,2017 Bonds,13,12/2022,99766,104228,-4462,702657,0,802423,0,2022,2022
2021,"143, 144",Street & Transportation,Abrams Rd from Gaston Ave to S Beacon St,VA14,Thoroughfares,2017 Bonds / 2006 Bonds,14,12/2022,3260385,3236379,24006,0,0,3260385,0,,
2021,144,Street & Transportation,Abrams Rd from Glennox Ln to E Lovers Ln,V949,Street Resurfacing,2017 Bonds,2,09/2023,0,0,0,129585,0,129585,0,2022,2022
2021,144,Street & Transportation,ADA Sidewalk and Barrier Free Ramp Improvements,W646,Free Sidewalk and Ramp Improvements Barrier,2006 Bonds / 2012 Bonds,Citywide,09/2022,9400002,5330681,4069321,0,0,9400002,0,,
2021,144,Street & Transportation,Adair St From Cobb St To 500 Ft North Of Cobb St,V287,Street Reconstruction,2017 Bonds,14,11/2023,27726,33554,-5828,0,64442,92168,0,2023,2023
2021,144,Street & Transportation,Adleta Blvd from Adleta Ct to Adleta Blvd,V774,Street Resurfacing,2017 Bonds,9,05/2022,443396,443396,0,0,0,443396,0,,
2021,144,Street & Transportation,Akard Place Signals,W064,Traffic Signals,Capital Reimbursement Projects,2,12/2021,69611,38826,30785,0,0,69611,0,,
2021,144,Street & Transportation,Allen St from McKinney Ave to Laclede St,V970,Street Resurfacing,2017 Bonds,6,09/2023,0,0,0,155482,0,155482,0,2022,2022
2021,144,Street & Transportation,Alley Improvements Between 8th St - Church From IH 35E To N Cliff,V993,Target Neighborhood,2017 Bonds,4,02/2024,36475,40649,-4174,0,211032,247507,0,2023,2023
2021,145,Street & Transportation,Alley Improvements Between Ewing Ave - Upton From Viola To Clarendon,V994,Target Neighborhood,2017 Bonds,4,02/2024,25856,27274,-1418,0,158369,184225,0,2023,2023
2021,145,Street & Transportation,Alley: Hibernia & Mckinney From Routh To Boll,S201,Alley Petitions,2012 Bonds,Citywide,12/2021,125415,125415,0,0,0,125415,0,,
2021,145,Street & Transportation,Alley: Hibernia & State From Boll To Wort,S202,Alley Petitions,2012 Bonds,Citywide,12/2021,107232,107232,0,0,0,107232,0,,
2021,145,Street & Transportation,Alley: Hurley Way & Lenel Place Williamsburg,S203,Alley Petitions,2006 Bonds / 2012 Bonds,Citywide,12/2021,224108,203179,20929,0,0,224108,0,,
2021,145,Street & Transportation,Alley: Manana & Park From Larga To Marsh,S205,Alley Petitions,2012 Bonds,Citywide,12/2021,457466,445260,12206,0,0,457466,0,,
2021,145,Street & Transportation,Alley: State St & Thomas Ave From Routh To Boll,S207,Alley Petitions,2012 Bonds,Citywide,12/2022,24258,24258,0,0,0,24258,0,,
2021,145,Street & Transportation,Alpha Rd from Barton Dr to Noel Rd,V293,Street Reconstruction,2017 Bonds,11,10/2024,1036503,21910,1014593,0,0,1036503,0,,
2021,145,Street & Transportation,Alpha Rd From End Of Pavement To Barton Dr,V310,Thoroughfares,2017 Bonds,11,10/2024,1077548,14211,1063337,0,0,1077548,0,,
2021,146,Street & Transportation,Alpha Rd from Noel Rd to Montfort Dr,V294,Street Reconstruction,2017 Bonds,11,10/2024,1949588,35584,1914004,0,0,1949588,0,,
2021,146,Street & Transportation,Amhurst Ave - Stanford Ave From Linwood Ave To Briarwood Ln,V005,Alley Petitions,2017 Bonds,13,02/2024,57159,60617,-3458,0,164507,221666,0,2023,2023
