cip_year,source_page,department,project_name,project_id,project_type,funding_source,address_location,comp_date,previous_appropriations,spent,remaining,year_2020,year_2021,year_2022,project_total,start_year,end_year
2019,78,Park & Recreation,Downtown Park Development -7087,7087,Downtown Parks,Other GO CIP - Non- Debt,Citywide,12/31/99,3248097,1230839,2017258,0,0,0,3248097,,
2019,78,Park & Recreation,"Downtown Parks - Carpenter, Harwood and West End [Match]",VB03,Downtown Parks,2017 General Obligation Bond Program,"2, 14",12/31/99,16951080,15957593,993486,18042406,0,0,34993486,2020,2020
2019,78,Park & Recreation,"Eladio Martinez Park - park furnishings, fencing and drinking fountain",VB87,Neighborhood Park Facilities,2017 General Obligation Bond Program,6,12/21/21,0,0,0,0,60000,0,60000,2021,2021
2019,78,Park & Recreation,Elmwood Pkwy Tr. (Elmwood Parkway to Polk to Gannon Park,VB37,Hike and Bike Trails,2017 General Obligation Bond Program,1,6/15/22,397000,231815,165185,0,1600000,0,1997000,2021,2021
2019,78,Park & Recreation,Eloise Lundy - Playground expansion,VB56,Playground Improvement,2017 General Obligation Bond Program,4,6/21/21,25000,0,25000,150000,0,0,175000,2020,2020
2019,78,Park & Recreation,Emerald Lake Park - Dam safety and erosion control,VB49,Erosion Control,2017 General Obligation Bond Program,3,6/15/22,350000,314289,35711,1775000,0,0,2125000,2020,2020
2019,78,Park & Recreation,Everglade Park - Exercise stations at loop trail,VB88,Hike and Bike Trails,2017 General Obligation Bond Program,7,12/19/19,147750,0,147750,0,0,0,147750,,
2019,78,Park & Recreation,Fair Park Livestock Building renovation,T098,Fair Park,2006 General Obligation Bond Program,Citywide,8/31/18,4555000,4553557,1443,0,0,0,4555000,,
2019,78,Park & Recreation,Ferguson Park - Portable Toilet Enclosure,VB91,Neighborhood Park Facilities,2017 General Obligation Bond Program,7,6/15/21,0,0,0,0,70000,0,70000,2021,2021
2019,79,Park & Recreation,Flag Pole Hill - Phase 1 Master Plan Implementation,VB20,Site Development,2017 General Obligation Bond Program,10,6/15/21,394000,168050,225950,0,0,0,394000,,
2019,79,Park & Recreation,Flag Pole Hill - Playground [Match],VB21,Playground Improvement,2017 General Obligation Bond Program,10,6/15/21,162525,0,162525,0,0,0,162525,,
2019,79,Park & Recreation,Flag Pole Hill Park - Phase 1 Master Plan Implementation,VK36,Community Parks,2017 General Obligation Bond Program,10,6/21/20,1083500,274028,809472,0,0,0,1083500,,
2019,79,Park & Recreation,Flag Pole Hill Park - Playgrnd Replacemnt [Supplemental fund],VK37,Playground Improvement,2017 General Obligation Bond Program,10,9/18/18,132975,141070,-8095,0,0,0,132975,,
2019,79,Park & Recreation,Flag Pole Hill Pavilion - Historic Restoration,VK32,Hike and Bike Trails,2017 General Obligation Bond Program,10,2/19/19,200000,0,200000,0,0,0,200000,,
2019,79,Park & Recreation,Flag Pole Hill Trl frm Goforth to ftr prk fclty at Jules Mu,S616,Hike and Bike Trails,2003 General Obligation Bond Program / 2006 General Obligation Bond Program / 2012 General Obligation Bond Program,10,9/30/18,1040785,692340,348444,0,0,0,1040785,,
2019,79,Park & Recreation,Food and Fiber Building,VC05,Fair Park,2017 General Obligation Bond Program,Citywide,7/22/22,0,0,0,250000,1250000,0,1500000,2020,2021
2019,79,Park & Recreation,Forest-Audelia Area Park Project,P918,Community Parks,2006 General Obligation Bond Program,10,12/31/99,3840339,55665,3784674,0,0,0,3840339,,
2019,79,Park & Recreation,Forston Park - Develop new park with park furnishings,VK59,Site Development,2017 General Obligation Bond Program,12,6/22/22,0,0,0,0,0,220000,220000,2022,2022
2019,79,Park & Recreation,"Frances Rizo Park - Playground replacement, ADA drinking fountain",VB78,Playground Improvement,2017 General Obligation Bond Program,6,12/21/21,0,0,0,70000,180000,0,250000,2020,2021
2019,79,Park & Recreation,Frankford Park - park furnishings package,VK65,Neighborhood Park Facilities,2017 General Obligation Bond Program,12,6/19/19,31520,0,31520,0,0,0,31520,,
2019,79,Park & Recreation,Fretz Park - Expand Parking Lot for Aquatic Center,VK50,Aquatic Facilities,2017 General Obligation Bond Program,11,10/18/18,400000,19500,380500,0,0,0,400000,,
2019,79,Park & Recreation,Fretz Park - Playground,VK51,Playground Improvement,2017 General Obligation Bond Program,11,11/18/18,250000,19500,230500,0,0,0,250000,,
2019,79,Park & Recreation,Fretz Park Recreation Center - Acoustical Treatment - Multi- purpose rooms,VK52,Recreation Centers,2017 General Obligation Bond Program,11,6/19/19,95000,0,95000,0,0,0,95000,,
2019,80,Park & Recreation,"Friendship Park - Security lights, loop trail, exercise stations",VK30,Hike and Bike Trails,2017 General Obligation Bond Program,10,6/22/22,98500,0,98500,367000,0,0,465500,2020,2020
2019,80,Park & Recreation,Garland Road Sidewalk at the Arboretum frontage,VB12,Dallas Arboretum,2017 General Obligation Bond Program,9,6/21/21,397000,0,397000,0,0,0,397000,,
2019,80,Park & Recreation,Glen Meadow - Playground replacement,VK74,Playground Improvement,2017 General Obligation Bond Program,13,6/21/21,0,0,0,0,40000,180000,220000,2021,2022
2019,80,Park & Recreation,Glencoe pavillion,T149,Site Development,2006 General Obligation Bond Program,14,9/15/18,256913,167311,89603,0,0,0,256913,,
2019,80,Park & Recreation,Glencoe playground,T151,Playground Improvement,2006 General Obligation Bond Program,14,9/15/18,167066,161301,5765,0,0,0,167066,,
2019,80,Park & Recreation,Glencoe site improvements,T344,Site Development,2006 General Obligation Bond Program,14,9/15/18,48393,47217,1176,0,0,0,48393,,
2019,80,Park & Recreation,Glendale Park Parking spaces and lighting,VB52,Community Parks,2017 General Obligation Bond Program,3,6/15/21,394000,47448,346552,0,0,0,394000,,
2019,80,Park & Recreation,"Glover Park - Parking lot with lighting, land acquisition",VB72,Park Land Acquisition,2017 General Obligation Bond Program,5,12/20/20,126048,0,126048,0,0,0,126048,,
2019,80,Park & Recreation,Grant Matching Funds,K172,Citywide Parks,2003 General Obligation Bond Program,Citywide,Ongoing,867649,817649,50000,0,0,0,867649,,
2019,80,Park & Recreation,Grauwyler Park - Sprayground,VB42,Aquatic Facilities,2017 General Obligation Bond Program,2,7/19/19,1970000,1215548,754452,0,0,0,1970000,,
2019,80,Park & Recreation,Guard Dr. - Phase 2 Site Development,VB66,Site Development,2017 General Obligation Bond Program,5,6/30/21,0,0,0,600000,0,0,600000,2020,2020
2019,80,Park & Recreation,Hall of State,VC01,Fair Park,2017 General Obligation Bond Program,Citywide,5/20/20,14360072,1768308,12591764,0,0,0,14360072,,
2019,80,Park & Recreation,Hamilton Park - Parking lot expansion at Recreation Center,VK31,Recreation Centers,2017 General Obligation Bond Program,10,1/20/20,219655,12480,207175,0,0,0,219655,,
2019,80,Park & Recreation,Harry Stone Park - Neighborhood Family Aquatic Center,VK29,Aquatic Facilities,2017 General Obligation Bond Program,9,5/20/20,6107000,665078,5441922,0,0,0,6107000,,
2019,80,Park & Recreation,Hattie R. Moore Park - Master Plan and Phase 1 Implementation,VB80,Site Development,2017 General Obligation Bond Program,6,12/21/21,34475,0,34475,315000,0,0,349475,2020,2020
2019,80,Park & Recreation,Herndon Park - Playground expansion,VB63,Playground Improvement,2017 General Obligation Bond Program,4,6/15/23,39400,0,39400,110000,0,0,149400,2020,2020
2019,80,Park & Recreation,Hillview Park - Creek Erosion Control and Drainage Near Playground,VB95,Erosion Control,2017 General Obligation Bond Program,7,6/15/23,403345,0,403345,0,0,0,403345,,
2019,81,Park & Recreation,Hillview Park - Park Furnishings Package,VB93,Neighborhood Park Facilities,2017 General Obligation Bond Program,7,6/15/23,59100,0,59100,0,0,0,59100,,
2019,81,Park & Recreation,Hillview Park - Park ID Sign,VB94,Neighborhood Park Facilities,2017 General Obligation Bond Program,7,6/15/23,6403,0,6403,0,0,0,6403,,
2019,81,Park & Recreation,Hillview Park - Pavilion,VB96,Neighborhood Park Facilities,2017 General Obligation Bond Program,7,6/15/23,148750,0,148750,0,0,0,148750,,
2019,81,Park & Recreation,Hillview Park - Renovate Basketball Court,VB92,Neighborhood Park Facilities,2017 General Obligation Bond Program,7,6/15/23,17000,0,17000,0,0,0,17000,,
2019,81,Park & Recreation,"Holcomb Park - 6' wide walking loop trail, park furnishings",VB70,Hike and Bike Trails,2017 General Obligation Bond Program,5,6/22/22,0,0,0,400000,0,0,400000,2020,2020
2019,81,Park & Recreation,J. J. Craft Park - historic bench restoration,VB89,Hike and Bike Trails,2017 General Obligation Bond Program,,,10000,10000,0,0,0,0,10000,,
2019,81,Park & Recreation,Jamestown Park - Playground equipment - swingset and park furnishings,VK76,Playground Improvement,2017 General Obligation Bond Program,13,6/21/21,0,0,0,0,40000,160000,200000,2021,2022
2019,81,Park & Recreation,Jaycee Zaragoza Park - Sprayground,VB76,Aquatic Facilities,2017 General Obligation Bond Program,6,6/23/23,1856725,1800845,55880,0,0,0,1856725,,
2019,81,Park & Recreation,Juanita J. Craft Park - ADA Drinking Fountain,VB97,"Code Compliance, Safety and Security",2017 General Obligation Bond Program,7,12/15/18,10835,0,10835,0,0,0,10835,,
2019,81,Park & Recreation,Junius Gateway - Park furnishings,VK88,Major Park Facilities,2017 General Obligation Bond Program,14,6/15/18,14400,0,14400,0,0,0,14400,,
2019,81,Park & Recreation,"K. B. Polk Park - Sprayground-sm., walking trail, playground, shade",VB44,Aquatic Facilities,2017 General Obligation Bond Program,2,7/15/19,1970000,1381400,588600,0,0,0,1970000,,
2019,81,Park & Recreation,KCS Corridor Connection Trail - Design,VK40,Hike and Bike Trails,2017 General Obligation Bond Program,10,6/15/24,0,0,0,0,0,300000,300000,2022,2022
2019,81,Park & Recreation,Kidd Springs - Japanese Garden Restoration - Phase 1,VB35,Site Development,2017 General Obligation Bond Program,1,6/15/20,591000,216,590784,0,0,0,591000,,
2019,81,Park & Recreation,Kidd Springs - Natural Spring daylighting and Lake bank erosion control,VB34,Erosion Control,2017 General Obligation Bond Program,1,6/15/20,198500,0,198500,730000,70000,0,998500,2020,2021
2019,81,Park & Recreation,Kiest Park - Memorial Tree Grove - Phase 1 Implementation,VB64,Site Development,2017 General Obligation Bond Program,4,4/19/19,196250,0,196250,0,0,0,196250,,
2019,81,Park & Recreation,Kiowa Parkway - Pedestrian Bridge,VK53,Recreation Centers,2017 General Obligation Bond Program,11,6/22/22,0,0,0,0,60000,290000,350000,2021,2022
2019,82,Park & Recreation,Kleberg Trail,VB17,Hike and Bike Trails,2017 General Obligation Bond Program,5,6/15/22,1191000,0,1191000,0,0,0,1191000,,
2019,82,Park & Recreation,Kleberg-Rylie Park - Sprayground,VK14,Aquatic Facilities,2017 General Obligation Bond Program,8,5/19/19,1457800,1292874,164926,0,0,0,1457800,,
2019,82,Park & Recreation,Klyde Warren Park Improvements (Match) (Amendment - 8/9/17),VB32,Downtown Parks,2017 General Obligation Bond Program,14,6/15/23,0,0,0,10000000,0,0,10000000,2020,2020
2019,82,Park & Recreation,Lake Highland North Park - Site Developments / Recreation Center,VK38,Site Development,2017 General Obligation Bond Program,10,12/22/22,394000,29000,365000,0,0,0,394000,,
2019,82,Park & Recreation,Lake Highlands Trail From White Rock Creek Trail to Skillman,S617,Hike and Bike Trails,2006 General Obligation Bond Program / 2012 General Obligation Bond Program,10,10/31/19,1402427,795893,606534,0,0,0,1402427,,
2019,82,Park & Recreation,Lake Highlands Trails,VB18,Hike and Bike Trails,2017 General Obligation Bond Program,10,6/15/21,2282750,0,2282750,0,0,0,2282750,,
2019,82,Park & Recreation,Lake Highlands Trails (Supplemental funding),VK41,Hike and Bike Trails,2017 General Obligation Bond Program,10,8/15/21,496250,0,496250,0,0,0,496250,,
2019,82,Park & Recreation,Lakeland Hills pavillion- walks-parking,T212,Site Development,2006 General Obligation Bond Program,7,7/15/18,505772,67127,438645,0,0,0,505772,,
2019,82,Park & Recreation,Lakewood Park - Basketball Renovate,VK23,Community Parks,2017 General Obligation Bond Program,9,6/18/18,0,0,0,0,10000,70000,80000,2021,2022
2019,82,Park & Recreation,Lakewood Park - Park Furnishing and drinking fountain,VK25,Community Parks,2017 General Obligation Bond Program,9,6/21/21,0,0,0,0,10000,75000,85000,2021,2022
2019,82,Park & Recreation,Lakewood Park - Pedestrian Bridge and ADA Parking,VK24,"Code Compliance, Safety and Security",2017 General Obligation Bond Program,9,6/18/18,0,0,0,0,100000,150000,250000,2021,2022
2019,82,Park & Recreation,Land Acq for Football Complex [Suppl System- W Land Acq fund],VB69,Park Land Acquisition,2017 General Obligation Bond Program,5,12/31/99,3100000,0,3100000,0,0,0,3100000,,
2019,82,Park & Recreation,Land Acq for football complex in CD 5 [supplement CD funds],VB30,Park Land Acquisition,2017 General Obligation Bond Program,Citywide,12/31/99,1200000,30548,1169452,0,0,0,1200000,,
2019,82,Park & Recreation,Land Acq for the Cedars [Supplemental to S-W allocation],VB45,Park Land Acquisition,2017 General Obligation Bond Program,2,12/31/99,500000,0,500000,0,0,0,500000,,
2019,83,Park & Recreation,Land Acq. and development of neighborhood- community park,VK54,Park Land Acquisition,2017 General Obligation Bond Program,11,12/31/99,4000000,6573,3993427,0,0,0,4000000,,
2019,83,Park & Recreation,Land Acquisiiton for CD 10 (to supplement CD 10 funds),VB29,Park Land Acquisition,2017 General Obligation Bond Program,Citywide,12/31/99,0,0,0,0,0,0,0,,
2019,83,Park & Recreation,Land Acquisition - CW Allowance (TBD - CW),VB04,Park Land Acquisition,2017 General Obligation Bond Program,"1, 3, 4",12/31/99,1100000,950000,150000,1100000,0,0,2200000,2020,2020
2019,83,Park & Recreation,Land Acquisition - Plan,K212,Citywide Parks,2003 General Obligation Bond Program / 2006 General Obligation Bond Program,Citywide,12/31/99,1159995,1091397,68598,0,0,0,1159995,,
2019,83,Park & Recreation,Land Acquisition (to match $1M from System- wide allowance),VK43,Park Land Acquisition,2017 General Obligation Bond Program,10,12/31/99,0,0,0,0,1000000,0,1000000,2021,2021
2019,83,Park & Recreation,Land acquisition and development of neighborhood park,VK63,Park Land Acquisition,2017 General Obligation Bond Program,12,12/31/99,7100000,1849327,5250673,0,0,0,7100000,,
2019,83,Park & Recreation,Land Acquisition and Partnership Match Funding,VB27,Park Land Acquisition,2017 General Obligation Bond Program,Citywide,12/31/99,1000000,920000,80000,1000000,1300000,0,3300000,2020,2021
2019,83,Park & Recreation,Land Acquisition in the Cedars for new park (to supplement CD 2 funds),VB28,Park Land Acquisition,2017 General Obligation Bond Program,Citywide,12/31/99,500000,0,500000,0,0,0,500000,,
2019,83,Park & Recreation,Land Acquisition2,VB57,Park Land Acquisition,2017 General Obligation Bond Program,4,12/31/99,200000,0,200000,200000,200000,0,600000,2020,2021
2019,83,Park & Recreation,Land Acquisition3,VK55,Park Land Acquisition,2017 General Obligation Bond Program,11,12/31/99,1600000,0,1600000,0,0,0,1600000,,
2019,83,Park & Recreation,Lindsley Park - Playground replacement,VK82,Playground Improvement,2017 General Obligation Bond Program,14,6/20/20,220000,16485,203515,0,0,0,220000,,
2019,83,Park & Recreation,Lindsley Park - Sidewalk exten.-Shadyside Ln.- Lindsley Dr.,VK81,Neighborhood Park Facilities,2017 General Obligation Bond Program,14,6/20/20,193838,16240,177598,0,0,0,193838,,
2019,83,Park & Recreation,Lochwood Park - Field grading and irrigation,VK27,Playground Improvement,2017 General Obligation Bond Program,9,6/18/18,118200,0,118200,0,0,0,118200,,
2019,83,Park & Recreation,"Lochwood Park - Park furnishings package, including ADA drinking fountain",VK28,Recreation Centers,2017 General Obligation Bond Program,9,6/18/18,44663,0,44663,0,0,0,44663,,
2019,83,Park & Recreation,Magnolia Lounge,VC12,Fair Park,2017 General Obligation Bond Program,Citywide,9/22/22,0,0,0,0,160000,740000,900000,2021,2022
2019,84,Park & Recreation,Main Street Garden Special Project,P722,Community Parks,2006 General Obligation Bond Program,Citywide,9/30/18,253455,116355,137100,0,0,0,253455,,
2019,84,Park & Recreation,Marcus Park - Playground replacement,VK75,Playground Improvement,2017 General Obligation Bond Program,13,6/21/21,0,0,0,0,40000,160000,200000,2021,2022
2019,84,Park & Recreation,"Maria Luna Park - Dog Park, basketball court, restoration of pavilion",VB40,Neighborhood Park Facilities,2017 General Obligation Bond Program,2,12/15/21,197000,0,197000,915000,0,0,1112000,2020,2020
2019,84,Park & Recreation,Martin Luther King Jr. Park - Playground replacement,VB90,Playground Improvement,2017 General Obligation Bond Program,7,9/18/18,40000,19800,20200,210000,0,0,250000,2020,2020
2019,84,Park & Recreation,Martin Luther King Jr. Park -Rec Center - Gym. Floor Cover,VB98,Recreation Centers,2017 General Obligation Bond Program,7,12/31/99,12155,0,12155,0,0,0,12155,,
2019,84,Park & Recreation,Martin Weiss Park - Loop trail extension to greenbelt,VB38,Hike and Bike Trails,2017 General Obligation Bond Program,1,6/16/22,198500,124775,73725,1100000,0,0,1298500,2020,2020
2019,84,Park & Recreation,"McCree Park - Portable facility enclosure, park furnishings",VK33,Community Parks,2017 General Obligation Bond Program,10,6/21/21,0,0,0,0,200000,0,200000,2021,2021
2019,84,Park & Recreation,Midtown Park [Match],VB16,Major Park Facilities,2017 General Obligation Bond Program,11,12/31/99,0,0,0,0,0,6000000,6000000,2022,2022
2019,84,Park & Recreation,Monarch Park - Playground replacement and Parking/ADA,VB41,Playground Improvement,2017 General Obligation Bond Program,2,12/15/21,0,0,0,250000,0,0,250000,2020,2020
