cip_year,project_type,source_page,department,project_name,project_id,start_year,end_year,previous_appropriations,project_total,2022,2023,2024
2022,Thoroughfares,145,2017 Bonds,Alpha Rd From End Of Pavement To Barton Dr - V310,V310.1,2022,2023,49385,1167548,1029972,"88,191",0
2022,Street Reconstruction,145,2017 Bonds,Alpha Rd from Noel Rd to Montfort Dr - V294,V294.1,2022,2023,51428,2029317,76634,"1,901,255",0
2022,Alley Petitions,145,2017 Bonds,Amhurst Ave - Stanford Ave From Linwood Ave To Briarwood Ln - V005,V005.1,2022,2023,82812,213474,(1604),"132,266",0
2022,Street Resurfacing,145,2017 Bonds,Annapolis Ln from Ridgelawn Dr to Berwyn Ln - V795,V795.1,,,228198,228198,0,0,0
2022,Street Reconstruction,145,2017 Bonds,Anzio Cir from Garapan Dr to S Polk St - V199,V199.1,2022,2022,1129179,1240056,110877,0,0
2022,Traffic Signals,145,Capital Projects Reimbursement,Apple St. and Live Oak St. Intersection- W336,W336.1,2022,2022,8628,21482,12854,0,0
2022,Street Resurfacing,145,2017 Bonds,Arapaho Rd from Golden Creek Rd to Meado - V939,V939.1,2022,2022,0,460616,460616,0,0
2022,Street Reconstruction,145,2017 Bonds,Arborcrest Dr From Bluewood Dr To Partridge Dr - V262,V262.1,2022,2022,876593,906420,29827,0,0
2022,Traffic Signals,146,Capital Projects Reimbursement,AT&T Discovery Plaza - W312,W312.1,2022,2022,91607,175676,84070,0,0
2022,Street Resurfacing,146,2017 Bonds,Audelia Rd from Faircrest Dr to Royal Ln - V961,V961.1,2022,2022,766438,766441,3,0,0
2022,Street Reconstruction,146,2017 Bonds,Avenue H From E 11Th St To Sanderson Ave - V247,V247.1,2022,2022,115181,852896,737715,0,0
2022,Alley Reconstruction,146,2012 Bonds,Azalea Ln & Currin - S218,S218.1,2022,2022,199555,199873,318,0,0
2022,Street Reconstruction,146,2017 Bonds,Babcock Dr From Bernal Dr To Canada Dr - V256,V256.1,2022,2022,447877,446463,(1414),0,0
2022,Alley Reconstruction,146,2012 Bonds,Baruth Blvd & Colgate Ave - S226,S226.1,2022,2022,1446,5137,3691,0,0
2022,Street Resurfacing,146,2017 Bonds,Beechmont Dr from Ferguson Rd to Felicia Ct - V827,V827.1,2022,2022,267986,266107,(1879),0,0
2022,Street Resurfacing,146,2017 Bonds,Belmont Ave from Summit Ave to Greenville Ave - V320,V320.1,,,129814,129814,0,0,0
2022,Street Resurfacing,146,2017 Bonds,Bennington Dr from Trammel Dr to Middlebury Dr - V668,V668.1,,,266738,266738,0,0,0
2022,Traffic Signals,146,2006 Bonds,Bernal/Singleton Left Turn Signal - W366,W366.1,2022,2022,0,39585,39585,0,0
2022,Hike and Bike Trails,146,2017 Bonds,Bike Plan - VA48,VA48.1,,,150000,150000,0,0,0
2022,Street Resurfacing,146,2017 Bonds,Blackburn St from N Haskell Ave to Noble Ave - V963,V963.1,,,168962,168962,0,0,0
2022,Street Resurfacing,147,2017 Bonds,Blackburn St from Turtle Creek Blvd to Oak Lawn Ave - V957,V957.1,,,473739,473739,0,0,0
2022,Street Resurfacing,147,2017 Bonds,Blackburn St from Turtle Creek Blvd to Travis St - V971,V971.1,2022,2022,488330,573467,85137,0,0
2022,Street Resurfacing,147,2017 Bonds,Blanch Cir from Hillside Dr to Nonesuch Rd - V773,V773.1,,,240348,240348,0,0,0
2022,Street Resurfacing,147,2017 Bonds,Blessing Cir from End of Pavement to Blessing Dr - V648,V648.1,2022,2022,93869,91261,(2608),0,0
2022,Street Reconstruction,147,2017 Bonds,Blossomheath Ln From LBJ Service Rd N To Thistle Ln - V275,V275.1,2022,2023,60939,451260,2584,"387,737",0
2022,Street Reconstruction,147,2017 Bonds,Blossomheath Ln from Thistle Ln to Alpha Rd - V222,V222.1,2023,2023,74750,512787,0,"438,037",0
2022,Street Resurfacing,147,2017 Bonds,Bluffdale Dr from Berkinshire Dr to Brookhurst Dr - V805,V805.1,,,93570,93570,0,0,0
2022,Street Reconstruction,147,2017 Bonds,Bombay Ave from Huron Dr to Thurston Dr - V193,V193.1,2022,2022,1125939,1210574,84635,0,0
2022,Street Resurfacing,147,2017 Bonds,Bonham St from Midway Rd to End of Pavement - V684,V684.1,2022,2022,462207,663695,201489,0,0
2022,Street Reconstruction,147,2017 Bonds,Bonnie View Rd from Ann Arbor Ave to Cummings St - V200,V200.1,2022,2022,218950,2377290,2158340,0,0
2022,Street Reconstruction,148,2017 Bonds,Boundbrook Ave From Greenville Ave To Woodbrook Dr - V268,V268.1,2022,2022,373730,406924,33194,0,0
2022,Street Reconstruction,148,2017 Bonds,Bradford Dr from Maple Springs Blvd to Hedgerow Dr - V194,V194.1,2022,2023,332621,2001655,41782,"1,627,252",0
2022,Street Resurfacing,148,2017 Bonds,Branchfield Dr from W Lawther Dr to Fisher Rd - V803,V803.1,,,224288,224288,0,0,0
2022,Street Resurfacing,148,2017 Bonds,Brennans Pl from End of Pavement to Brennans Dr - V843,V843.1,,,42429,42429,0,0,0
2022,Street Resurfacing,148,2017 Bonds,Briaridge Rd from Spring Creek Rd to Coit Rd - V813,V813.1,2022,2022,215294,215297,3,0,0
2022,Street Resurfacing,148,2017 Bonds,Broadmoor Dr from Broadmoor Dr to Garland Rd - V847,V847.1,,,127013,127013,0,0,0
2022,Street Reconstruction,148,2017 Bonds,Broken Bow Rd from 9635 Broken Bow Rd to Fieldcrest Dr - V216,V216.1,2022,2022,558981,1123862,564880,0,0
2022,Street Resurfacing,148,2017 Bonds,Brookhurst Dr from Edgelake Dr to Northcliff Dr - V682,V682.1,2022,2022,515718,497511,(18207),0,0
2022,Street Reconstruction,148,2017 Bonds,Brookshire Dr From Orchid Ln To Brookshire Cir - V276,V276.1,2022,2023,93619,319243,(3929),"229,553",0
2022,Street Resurfacing,148,2017 Bonds,Bucknell Dr from Bennington Dr to Trammel Dr - V651,V651.1,,,181227,181227,0,0,0
2022,Target Neighborhood,149,2017 Bonds,Burma From Kiska St To Saipan St - VA02,VA02.1,2022,2023,110972,563267,(126),"452,422",0
2022,Target Neighborhood,149,2017 Bonds,Burma Rd From Carbondale St To Kiska St - VA04,VA04.1,2022,2023,134372,500579,(968),"367,174",0
2022,Street Reconstruction,149,2017 Bonds,Burroaks Cir From Burroaks Dr To End Of Pavement - V263,V263.1,2022,2022,77625,447653,370028,0,0
2022,Thoroughfares,149,2017 Bonds,Camp Wisdom Rd from FM 1382 to Mountain Creek Pkwy - VA13,VA13.1,2022,2023,517640,3750000,43388,"3,188,972",0
2022,Intergovernment al Partnership Projects,149,2006 Bonds,Camp Wisdom Road Project - W147,W147.1,,,611550,611550,0,0,0
2022,Intergovernment al Partnership Projects,149,2017 Bonds,Camp Wisdom Road Project - W147,W147.2,2022,2022,128804,684610,555806,0,0
2022,Intergovernment al Partnership Projects,149,Capital Projects Reimbursement,Camp Wisdom Road Project - W147,W147.3,,,700000,700000,0,0,0
2022,Street Resurfacing,149,2017 Bonds,Campbell Rd from Preston Rd to Preston Bend Ct - V959,V959.1,2022,2022,288873,766100,477227,0,0
2022,Street Resurfacing,149,2017 Bonds,Campbell Rd from Preston Rd to Preston Trail Dr - V952,V952.1,2022,2022,501818,489466,(12351),0,0
2022,Thoroughfares,149,2017 Bonds,Canada Dr From Babcock Dr To Leesburg St - V307,V307.1,2022,2022,1373073,1462195,89121,0,0
2022,Street Reconstruction,150,2012 Bonds,Canada Dr From Tamerisk St To Westmoreland Rd - S309,S309.1,2022,2022,236013,230793,(5221),0,0
2022,Street Reconstruction,150,2017 Bonds,Canada Dr From Tamerisk St To Westmoreland Rd - S309,S309.2,2022,2022,77549,99775,22226,0,0
2022,Thoroughfares,150,2017 Bonds,Canada Drive From Westmoreland To Hampton - VA08,VA08.1,2022,2022,35850,1833844,1797994,0,0
2022,Alley Petitions,150,2012 Bonds,Capps Dr & Rexford Dr From Lemmon Ave Par - S210,S210.1,2022,2022,141814,163235,21421,0,0
2022,Street Resurfacing,150,2017 Bonds,Carissa Dr from Carissa Cir to Jupiter Rd - V831,V831.1,,,147799,147799,0,0,0
2022,Street Resurfacing,150,2017 Bonds,Carissa Dr from Ridgelake Dr to Sunland St - V763,V763.1,,,214855,214855,0,0,0
2022,Street Resurfacing,150,2017 Bonds,Carnegie Dr from Carnegie Pl to Peavy Rd - V823,V823.1,,,97241,97241,0,0,0
2022,Street Resurfacing,150,2017 Bonds,Carrousel Cir from Lyre Ln to Lyre ln - V676,V676.1,2022,2022,157669,154093,(3576),0,0
2022,Streetscape- Urban Design,150,2017 Bonds,Casa View Street Improvements - V985,V985.1,2022,2022,784524,784428,(96),0,0
2022,Intergovernment al Partnership Projects,150,2006 Bonds,CBD Fair Link- Hall St to I-30 - U203,U203.1,,,124876,124876,0,0,0
2022,Intergovernment al Partnership Projects,150,2017 Bonds,CBD Fair Link- Hall St to I-30 - U203,U203.2,2022,2022,3409194,3411683,2490,0,0
2022,Thoroughfares,151,2017 Bonds,CBD Fair Park Link From Main to IH30 (Design And ROW) - VA11,VA11.1,2022,2022,1506862,2698255,1191394,0,0
2022,Traffic Signals,151,2006 Bonds,Central Signal Computer - R090,R090.1,2022,2022,1967070,2007091,40021,0,0
2022,Thoroughfares,151,2006 Bonds,Chalk Hill - I 30 EB Frontage Road to Singleton - U780,U780.1,,,26693,26693,0,0,0
2022,Thoroughfares,151,2017 Bonds,Chalk Hill - I 30 EB Frontage Road to Singleton - U780,U780.2,,,662027,662027,0,0,0
2022,Thoroughfares,151,2006 Bonds,Chalk Hill Rd - Davis St to 800 South of IH- 30 - U781,U781.1,,,205382,205382,0,0,0
2022,Street Resurfacing,151,2017 Bonds,Chapel Hill Rd from W Lawther Dr to Cathedral Dr - V557,V557.1,,,169065,169065,0,0,0
2022,Street Resurfacing,151,2017 Bonds,Charing Cross Ln from Staffordshire Dr to Flicker Ln - V594,V594.1,,,96280,96280,0,0,0
2022,Street Resurfacing,151,2017 Bonds,Chariot Dr from Trace Rd to Wimbelton Way - V840,V840.1,,,338753,338753,0,0,0
2022,Street Resurfacing,151,2017 Bonds,Charlestown Dr from Nuestra Dr to Preston Rd - V603,V603.1,2022,2022,615152,497839,(117314),0,0
2022,Thoroughfares,151,2017 Bonds,Cheyenne From Big Thicket To Elam - VA18,VA18.1,2022,2022,536620,4541941,4005321,0,0
2022,Thoroughfares,152,2017 Bonds,Cheyenne From Lake June To Big Thickett Phase I - VA17,VA17.1,2022,2022,712605,7129507,6416902,0,0
2022,Street Resurfacing,152,2017 Bonds,Church Cir from End of Pavement to Church Rd - V809,V809.1,,,64278,64278,0,0,0
2022,Street Reconstruction,152,2017 Bonds,Church St From I-35 To Cliff To End - V248,V248.1,2022,2022,102892,585516,482624,0,0
2022,Street Reconstruction,152,2017 Bonds,Clarendon Dr (2-28' Lanes) from Ewing to Upton - V292,V292.1,2022,2023,295494,1715657,421973,"998,191",0
2022,Traffic Signals,152,Capital Projects Reimbursement,Clark Road and Clarkridge Drive - W172,W172.1,2022,2022,198092,200000,1908,0,0
2022,Street Resurfacing,152,2017 Bonds,Clarksdale Pl from Clarksdale Dr to End of Pavement - V798,V798.1,2022,2022,53474,61466,7992,0,0
2022,Street Resurfacing,152,2017 Bonds,Classen Dr from E Northwest Hwy to Van Dyke Rd - V785,V785.1,,,383062,383062,0,0,0
2022,Street Resurfacing,152,2017 Bonds,Classen Dr from Northlake Dr to Waterview Rd - V707,V707.1,,,347696,347696,0,0,0
2022,Street Reconstruction,152,2017 Bonds,Cobb St From Cobb St To Adair St - V288,V288.1,2022,2023,53482,110305,(2242),"59,065",0
2022,Intergovernment al Partnership Projects,152,2006 Bonds,Cockrell Hill - La Reunion to Singleton - U205,U205.1,,,5847699,5847699,0,0,0
2022,Intergovernment al Partnership Projects,153,2017 Bonds,Cockrell Hill - La Reunion to Singleton - U205,U205.2,,,37634,37634,0,0,0
2022,Intergovernment al Partnership Projects,153,2006 Bonds,Cockrell Hill from Davis to the City Lim - U206,U206.1,,,7138,7138,0,0,0
2022,Intergovernment al Partnership Projects,153,2017 Bonds,Cockrell Hill From La Reunion To Singleton - V136,V136.1,2022,2022,26924,26159,(766),0,0
2022,Street Resurfacing,153,2017 Bonds,Coleridge St from Easton Dd to Sasanqua Ln - V824,V824.1,,,30664,30664,0,0,0
2022,Traffic Intersection Capacity & Safety Improvements,153,2017 Bonds,Collete At Tremont And Junius (Pilot Project to Construct Mini Roundabouts) - VA24,VA24.1,2022,2022,59634,79091,19457,0,0
2022,Traffic Intersection Capacity & Safety Improvements,153,2017 Bonds,Collete At Tremont And Junius (Pilot Project to Construct Mini Roundabouts) - VA24,VA24.2,2022,2022,0,7464,7464,0,0
2022,Thoroughfares,153,2017 Bonds,Columbia Ave/Main St from S Beacon St to - VA12,VA12.1,2022,2023,344750,3765003,170103,"3,250,150",0
2022,Streetscape- Urban Design,153,2006 Bonds,Commerce from Good-Latimer to Hall - U733,U733.1,2022,2022,3889,289898,286009,0,0
2022,Streetscape- Urban Design,153,2017 Bonds,Commerce from Good-Latimer to Hall - U733,U733.2,2022,2022,8476,878958,870482,0,0
2022,Street Resurfacing,154,2017 Bonds,Commerce St from East Side Ave to Benson St - V808,V808.1,,,68874,68874,0,0,0
2022,Thoroughfares,154,2017 Bonds,Commerce Street From Good Latimer To Exposition - VA16,VA16.1,2022,2022,971374,9659942,8688568,0,0
2022,Street Resurfacing,154,2017 Bonds,Concho St from Monticello Ave to Mercedes Ave - V409,V409.1,,,58790,58790,0,0,0
2022,Street Reconstruction,154,2017 Bonds,Concho St From Richmond Ave To Belmont Ave - V289,V289.1,2023,2023,79885,393714,0,"313,829",0
2022,Intergovernment al Partnership Projects,154,2017 Bonds,Coombs Creek Trail Extension - W264,W264.1,2022,2022,433475,425157,(8319),0,0
2022,Street Resurfacing,154,2017 Bonds,Cosgrove Dr from Merriman Pkwy to Tabor Dr - V728,V728.1,,,150321,150321,0,0,0
2022,Street Resurfacing,154,2017 Bonds,Cotillion Dr from Ferguson Rd to Puerto Rico Dr - V710,V710.1,2022,2022,201485,203680,2196,0,0
2022,Public/Private Development,154,2017 Bonds,Council District 1 Pedestrian Safety/Crosswalk Program -VA26,VA26.1,2022,2022,0,260000,260000,0,0
2022,Sidewalk and Barrier Free Ramp Improvements,154,2017 Bonds,Council District 5 Sidewalk and Barrier Free Ramp Improvements - V150,V150.1,2022,2022,392387,620971,228585,0,0
2022,Traffic Signals,155,2017 Bonds,Council District 8 Infrastructure Improvements - VA44,VA44.1,2022,2022,0,350000,350000,0,0
2022,Public/Private Development,155,2017 Bonds,Council District 9 Traffic Signal Improvements - VA29,VA29.1,2022,2022,265000,846000,581000,0,0
2022,Alley Reconstruction,155,2017 Bonds,Country Brook Dr - S241,S241.1,2022,2022,66391,54896,(11495),0,0
2022,Traffic Intersection Capacity & Safety Improvements,155,2017 Bonds,Country Creek Dr- Road Closure-Turn Around - VA23,VA23.1,2022,2022,0,428751,428751,0,0
2022,Bridge Repair and Modification,155,2017 Bonds,Critical Bridges - V131,V131.1,2022,2022,26258,1099279,1073020,0,0
2022,Bridge Repair and Modification,155,2017 Bonds,Critical Bridges- Camp Wisdom Road over Ricketts Creek Bridge - VA33,VA33.1,,,100520,100520,0,0,0
2022,Bridge Repair and Modification,155,2017 Bonds,Critical Bridges- Maple Avenue Bridge over Turtle Creek Bridge - VA30,VA30.1,2022,2022,568488,623502,55015,0,0
2022,Bridge Repair and Modification,155,2017 Bonds,Critical Bridges- Marsalis Avenue over Cedar Creek- Dallas Zoo - VA35,VA35.1,2022,2022,50599,59364,8765,0,0
2022,Bridge Repair and Modification,155,2017 Bonds,Critical Bridges- Marsh Lane over Furneaux Creek Bridge Repa - VA32,VA32.1,,,28827,28827,0,0,0
2022,Bridge Repair and Modification,156,2017 Bonds,Critical Bridges- Second Ave over White Rock Creek Bridge Repairs - VA31,VA31.1,2022,2022,517141,524438,7297,0,0
2022,Bridge Repair and Modification,156,2017 Bonds,Critical Bridges- W- Red Bird Lane over Woody Branch Creek - VA36,VA36.1,2022,2022,283740,283316,(423),0,0
2022,Street Resurfacing,156,2017 Bonds,Cromwell Dr from Whirlaway Rd to Flaxley Dr - V685,V685.1,2022,2022,790158,790161,3,0,0
2022,Thoroughfares,156,2017 Bonds,Crouch Rd From Old Ox Rd To S Lancaster Rd - VA19,VA19.1,2023,2023,471089,750216,0,"279,127",0
2022,Street Reconstruction,156,2017 Bonds,Currin Dr From Pebbledowne Dr To End Of Pavement - V278,V278.1,2022,2022,92347,504688,412342,0,0
2022,Street Reconstruction,156,2017 Bonds,Currin Dr from St Michaels Dr to Pebbledowne Dr - V223,V223.1,2022,2023,126238,812228,(2456),"688,445",0
2022,Traffic Intersection Capacity & Safety Improvements,156,2017 Bonds,D10 Transportation Improvements (MCIP) - VA46,VA46.1,2022,2022,0,1000000,1000000,0,0
2022,Street and Alley Improvements,156,Other GO CIP - Non-Debt,DART Transportation Projects Fund - W337,W337.1,2022,2022,3310589,9619105,6308516,0,0
2022,Thoroughfares,156,2017 Bonds,Davenport Rd From Winding Creek Rd To Creek Bend Rd - V312,V312.1,2022,2022,556918,792179,235261,0,0
2022,Intergovernment al Partnership Projects,157,2006 Bonds,Davis - Hampton to Westmoreland - U209,U209.1,2022,2022,305265,343663,38397,0,0
2022,Intergovernment al Partnership Projects,157,2017 Bonds,Davis - Hampton to Westmoreland - U209,U209.2,2022,2022,68365,91149,22784,0,0
2022,Intergovernment al Partnership Projects,157,2017 Bonds,Davis Street from Cockrell Hill to Clint - V135,V135.1,2022,2023,891365,4000000,76043,"3,032,592",0
2022,Street Resurfacing,157,2017 Bonds,Desdemona Dr from Barnes Bridge Rd to Housley Dr - V667,V667.1,,,104445,104445,0,0,0
2022,Street Resurfacing,157,2017 Bonds,Diceman Dr from Sanford Ave to Tavaros Ave - V756,V756.1,,,117375,117375,0,0,0
2022,Street Petitions,157,2017 Bonds,Dirk St. - Alley South Of Martel Ave. To Martel Ave. - V187,V187.1,2022,2022,60664,147045,86381,0,0
2022,Street Resurfacing,157,2017 Bonds,Dixie Ln from Ash Creek Dr to Mariposa Dr - V790,V790.1,2022,2022,182750,183000,250,0,0
2022,Intergovernment al Partnership Projects,157,2017 Bonds,Dolphin Road from Haskell to Spring - V139,V139.1,2022,2022,4002226,4432297,430071,0,0
2022,Street Resurfacing,157,2017 Bonds,Douglas Ave from Newton Ave to Wycliff Ave - V825,V825.1,2022,2022,146991,146994,3,0,0
2022,Street Resurfacing,157,2017 Bonds,Douglas Ave from Wycliff Ave to Herschel Ave - V815,V815.1,2022,2022,142649,142652,3,0,0
2022,Street Resurfacing,158,2017 Bonds,Dove Brook Cir from Stone Canyon Rd to End of Pavement - V587,V587.1,,,87911,87911,0,0,0
2022,Street Reconstruction,158,2017 Bonds,Dove Creek Way From Myrtlewood Drive To Swansee Street - V245,V245.1,2022,2023,196163,3216657,1903953,"1,116,541",0
2022,Street Reconstruction,158,2017 Bonds,E Corning Ave From Arizona To S Marsalis Ave - V249,V249.1,2022,2022,916267,1024814,108547,0,0
2022,Thoroughfares,158,2017 Bonds,E Davis St From Beckley Ave To Patton Ave - V303,V303.1,2022,2023,130501,1162894,(2372),"1,034,765",0
2022,Thoroughfares,158,2017 Bonds,E Overton Rd From S Marsalis Ave To S Ewing - V305,V305.1,2022,2022,1709658,2933486,1223827,0,0
2022,Street Resurfacing,158,2017 Bonds,East Side Ave from S Haskell Ave to S Peak St - V725,V725.1,,,140699,140699,0,0,0
2022,Thoroughfares,158,2017 Bonds,Edd Rd From Seagoville To Garden Grove [Design and ROW only] - VA20,VA20.1,2022,2022,315234,315042,(191),0,0
2022,Street Reconstruction,158,2017 Bonds,Edelweiss Cir From Hillcrest Rd To End Of Pavement - V279,V279.1,2022,2023,68018,356383,(1078),"289,444",0
2022,Alley Petitions,158,2017 Bonds,Edgefield And Windomere-12th To Wentworth (Alley) - V001,V001.1,2022,2022,284652,957265,672613,0,0
2022,Street and Alley Improvements,158,2017 Bonds,Elmwood Area Street Lighting - V174,V174.1,2022,2022,0,498517,498517,0,0
2022,Street Resurfacing,159,2017 Bonds,Enderly Pl from Banting Way to Samuell Blvd - V810,V810.1,,,117443,117443,0,0,0
2022,Street Resurfacing,159,2017 Bonds,Estacado Dr from Coldwater Cir to Ash Creek Dr - V757,V757.1,,,348639,348639,0,0,0
2022,Thoroughfares,159,2017 Bonds,Ewing Ave. From I35 E To Clarendon - VA15,VA15.1,2022,2023,1104301,9700000,4892523,"3,703,175",0
2022,Street Resurfacing,159,2017 Bonds,Faircrest Dr from A11639 to Ferndale Rd - V714,V714.1,,,118232,118232,0,0,0
2022,Target Neighborhood,159,2017 Bonds,Fellows Ln From Saipan St To End Of Pavement - VA03,VA03.1,2022,2023,81693,767030,(30),"685,367",0
2022,Streetscape- Urban Design,159,2017 Bonds,Ferguson Rd And Lakeland Dr Intersection Improvements - V986,V986.1,2022,2022,121878,771793,649914,0,0
2022,Streetscape- Urban Design,159,2017 Bonds,Ferguson Rd From Oates Dr To Lakeland Dr - V987,V987.1,2022,2022,141593,541955,400362,0,0
2022,Street Resurfacing,159,2017 Bonds,Fernald Ave from Dixfield Dr to Lochwood Blvd - V724,V724.1,2022,2022,352239,351968,(271),0,0
2022,Street Resurfacing,159,2017 Bonds,Fernald Ave from Yeager Dr to Holt Dr - V750,V750.1,2022,2022,211150,211153,3,0,0
2022,Street Reconstruction,159,2017 Bonds,Fillmore Dr from Empire Central to Register Ave - V195,V195.1,2022,2022,1107069,1371324,264255,0,0
2022,Street Resurfacing,160,2017 Bonds,Firebird Dr from Postglen Dr to Troyglen - V471,V471.1,2022,2022,80813,109418,28606,0,0
2022,Street Reconstruction,160,2017 Bonds,Frankford Rd (Wb Lane Only) from City Limit to Appleridge Dr - V295,V295.1,2022,2022,1174035,1173879,(156),0,0
2022,Street Resurfacing,160,2017 Bonds,Frankford Rd from Hillcrest Rd to Coit Rd - V933,V933.1,2022,2022,2497007,2496484,(523),0,0
2022,Street Resurfacing,160,2017 Bonds,Frankford Rd from Preston Rd to Hillcrest Rd - V928,V928.1,2022,2022,1988400,1987518,(881),0,0
2022,Street and Alley Improvements,160,Other GO CIP - Non-Debt,FY18 Street and Alley Improvement Projects - W222,W222.1,2022,2024,87132056,117958866,2610318,"14,108,246","14,108,246"
2022,Street and Alley Improvements,160,Other GO CIP - Non-Debt,FY20 DWU Fee for Unserved Areas - W647,W647.1,2023,2024,12398347,25997637,0,"6,799,645","6,799,645"
2022,Street Resurfacing,160,2017 Bonds,Galena St from Norwood Dr to Fenwick Dr - V705,V705.1,2022,2022,304673,302866,(1808),0,0
2022,Street Reconstruction,160,2017 Bonds,Galloway Ave From Fernwood Ave To S Denley Dr - V250,V250.1,2022,2022,873443,1756410,882967,0,0
