cip_year,project_type,source_page,department,project_name,council_district,start_year,end_year,previous_appropriations,project_total,year_2019,year_2020,year_2021,year_2022,year_2023
2018,Lamar (S) From Ih 45 To Hatcher / S396 / 3U22 / 7,186,Public Works,Pemberton Hill from Great Trinity Forest to Lake June,3,2020,2022,0,13980000,0,1200000,604920,12175080,0
2018,Red Bird Area Street Improvements / S612 / 4U22 / 3,186,Public Works,Sylvan Ave Phase Ii [Funding For the Pedestrian Lightings],2,2020,2020,6522,248547,0,242025,0,0,0
2018,Red Bird Area Street Improvements / S612 / 4U22 / 3,186,Public Works,Sylvan -West Commerce to Singleton,8,,,650746,650746,0,0,0,0,0
2018,Red Bird Area Street Improvements / S612 / 4U22 / 3,186,Public Works,Wheatland - Lancaster CL to Lancaster Rd Plaza,Citywide,,,961772,961772,0,0,0,0,0
2018,Trinity River Corridor,187,Public Works,Great Trinity Forest Park,,,,32632383,32632383,0,0,0,0,0
2018,Trinity River Corridor,187,Public Works,Joppa Connector Trail Project,5,,,1302064,1302064,0,0,0,0,0
2018,Trinity River Corridor,187,Public Works,Trinity River Corridor Pr,,,,22539621,22539621,0,0,0,0,0
2018,Warranted Signals and School Flashers,188,Public Works,Traffic Signal Synchronization Project,9,,,4009228,4009228,0,0,0,0,0
2018,Warranted Signals and School Flashers,188,Public Works,Warranted Signals and School Flashers - On- Demand,Citywide,,,3515055,3515055,0,0,0,0,0
2018,ACTIVITY,199,Storm Drainage Management,"Erosion Control 10836, 10840, 10844 Meadowcliff Cir",10,,,581984,581984,0,0,0,0,0
2018,ACTIVITY,199,Storm Drainage Management,845 N Oak Cliff Blvd,1,,,286325,286325,0,0,0,0,0
2018,ACTIVITY,199,Storm Drainage Management,Abrams Rd Bridge - Hike  - Bike Trail,10,,,122377,122377,0,0,0,0,0
2018,ACTIVITY,199,Storm Drainage Management,Anderson Bonner Park Site 1 - Hike - Bike Trail [WRC 164],10,,,509691,509691,0,0,0,0,0
2018,ACTIVITY,199,Storm Drainage Management,Audelia 11601 [Audelia - E Bank],10,,,587700,587700,0,0,0,0,0
2018,ACTIVITY,199,Storm Drainage Management,Bainbridge 2733,3,,,91156,91156,0,0,0,0,0
2018,ACTIVITY,199,Storm Drainage Management,"Baymar Lane, 6201",12,2019,2020,0,200000,40000,160000,0,0,0
2018,ACTIVITY,199,Storm Drainage Management,Beechmont Dr 2507,9,,,117253,117253,0,0,0,0,0
2018,ACTIVITY,199,Storm Drainage Management,"Betty Jane, 10225",13,2019,2020,0,197000,39400,157600,0,0,0
2018,ACTIVITY,199,Storm Drainage Management,Blackstone 2709,3,,,258378,258378,0,0,0,0,0
2018,ACTIVITY,199,Storm Drainage Management,Blackstone 2729,3,,,205660,205660,0,0,0,0,0
2018,ACTIVITY,199,Storm Drainage Management,Blackstone 2745,3,,,263107,263107,0,0,0,0,0
2018,ACTIVITY,200,Storm Drainage Management,Blue Ridge 3721,3,,,126562,126562,0,0,0,0,0
2018,ACTIVITY,200,Storm Drainage Management,Bonnie View Over Five Mile Creek,8,2019,2020,129000,915000,570000,216000,0,0,0
2018,ACTIVITY,200,Storm Drainage Management,"Brushy Creek Trail, 5719",12,2019,2020,0,315000,63000,252000,0,0,0
2018,ACTIVITY,200,Storm Drainage Management,Burninglog 13156,10,,,68600,68600,0,0,0,0,0
2018,ACTIVITY,200,Storm Drainage Management,Caracas 5410 - 5416,3,,,339816,339816,0,0,0,0,0
2018,ACTIVITY,200,Storm Drainage Management,Cavender 445,1,,,101201,101201,0,0,0,0,0
2018,ACTIVITY,200,Storm Drainage Management,Cedar Springs 5910,2,,,208194,208194,0,0,0,0,0
2018,ACTIVITY,200,Storm Drainage Management,Church Rd 9233,10,,,341588,341588,0,0,0,0,0
2018,ACTIVITY,200,Storm Drainage Management,"Claren Court 7106, 7110, 7114",12,2019,2020,0,173000,34600,138400,0,0,0
2018,ACTIVITY,200,Storm Drainage Management,Clarendon 3435,1,,,108434,108434,0,0,0,0,0
2018,ACTIVITY,200,Storm Drainage Management,Clearbrook Lane 10500 Blk,9,2019,2020,0,150000,30000,120000,0,0,0
2018,ACTIVITY,200,Storm Drainage Management,"Clubcreek Circle 8903, 8907, 8911",10,2019,2019,175400,877000,701600,0,0,0,0
2018,ACTIVITY,200,Storm Drainage Management,Clubhouse Circle 6523 - 6527,11,,,112341,112341,0,0,0,0,0
2018,ACTIVITY,200,Storm Drainage Management,Colorado [W] 705,1,2019,2019,151575,2251575,2100000,0,0,0,0
2018,ACTIVITY,200,Storm Drainage Management,Coombs I-30 Outfalls,1,2019,2019,349117,1445117,1096000,0,0,0,0
2018,ACTIVITY,200,Storm Drainage Management,"Deep Hill Circle 2671, 2675, 2679. 2683",3,,,1223,1223,0,0,0,0,0
2018,ACTIVITY,201,Storm Drainage Management,Dixon Branch At Easton Rd,9,,,8452,8452,0,0,0,0,0
2018,ACTIVITY,201,Storm Drainage Management,"El Cerrito, 2420, 2460, 2522",7,2019,2019,105600,528000,422400,0,0,0,0
2018,ACTIVITY,201,Storm Drainage Management,"El Cerrito Storm Drainage, 2470",7,2019,2019,40000,200000,160000,0,0,0,0
2018,ACTIVITY,201,Storm Drainage Management,Fair Oaks Crossing 8201,10,,,126890,126890,0,0,0,0,0
2018,ACTIVITY,201,Storm Drainage Management,Fair Oaks Crossing 8849,10,,,296613,296613,0,0,0,0,0
2018,ACTIVITY,201,Storm Drainage Management,Five Mile Pkwy W. 622,4,,,300,300,0,0,0,0,0
2018,ACTIVITY,201,Storm Drainage Management,Five Mile Pkwy W 922,4,,,359483,359483,0,0,0,0,0
2018,ACTIVITY,201,Storm Drainage Management,Glen Oaks 816,4,,,137100,137100,0,0,0,0,0
2018,ACTIVITY,201,Storm Drainage Management,Glendale Park Sit E1 - Pavilion,3,,,86576,86576,0,0,0,0,0
2018,ACTIVITY,201,Storm Drainage Management,Glendale Park Site 3- S Of Food Bridge,3,,,34300,34300,0,0,0,0,0
2018,ACTIVITY,201,Storm Drainage Management,Glendale Park Site 4 - N Of Footbridge,3,,,34300,34300,0,0,0,0,0
2018,ACTIVITY,201,Storm Drainage Management,Greenville Ave 9230-Vista View 8915,10,,,201077,201077,0,0,0,0,0
2018,ACTIVITY,201,Storm Drainage Management,Hampton Rd [S] 3817,3,,,339897,339897,0,0,0,0,0
2018,ACTIVITY,201,Storm Drainage Management,Harry Moss Park Site 1 - S Of Ped Bridge,10,,,178859,178859,0,0,0,0,0
2018,ACTIVITY,201,Storm Drainage Management,Healey 2116 - Kingsman 9869,9,,,137177,137177,0,0,0,0,0
2018,ACTIVITY,201,Storm Drainage Management,"Highland Road, 2447",7,2020,2021,0,195000,0,19500,175500,0,0
2018,ACTIVITY,201,Storm Drainage Management,"Hillside Drive, 3604",9,2019,2020,0,500000,65000,435000,0,0,0
2018,ACTIVITY,201,Storm Drainage Management,Kalani 6323,11,,,20111,20111,0,0,0,0,0
2018,ACTIVITY,201,Storm Drainage Management,Kiesthill Dr 3431,3,,,1223,1223,0,0,0,0,0
2018,ACTIVITY,202,Storm Drainage Management,"Kiesthill Drive, 3335",3,2019,2019,60000,300000,240000,0,0,0,0
2018,ACTIVITY,202,Storm Drainage Management,Kildare 4927,3,,,85700,85700,0,0,0,0,0
2018,ACTIVITY,202,Storm Drainage Management,Kiltartan 1511,9,,,169638,169638,0,0,0,0,0
2018,ACTIVITY,202,Storm Drainage Management,Kiowa Parkway Hike - Bike Trail,11,,,142221,142221,0,0,0,0,0
2018,ACTIVITY,202,Storm Drainage Management,Lanett Circle N 10741,10,,,339693,339693,0,0,0,0,0
2018,ACTIVITY,202,Storm Drainage Management,Langdale Circle 8668 - 8656,10,,,856381,856381,0,0,0,0,0
2018,ACTIVITY,202,Storm Drainage Management,Lyre Lane 6909 - Chantilly Ct,9,,,143269,143269,0,0,0,0,0
2018,ACTIVITY,202,Storm Drainage Management,Martin Weiss Park Site 1 - Pavilion,1,,,87491,87491,0,0,0,0,0
2018,ACTIVITY,202,Storm Drainage Management,Martin Weiss Park Site 3 - Ped Bridge,1,,,34900,34900,0,0,0,0,0
2018,ACTIVITY,202,Storm Drainage Management,"Meadowcliff 10720, 10726",10,2019,2019,170600,853000,682400,0,0,0,0
2018,ACTIVITY,202,Storm Drainage Management,"Mercedes 6607, 6615, 6621",9,,,215808,215808,0,0,0,0,0
2018,ACTIVITY,202,Storm Drainage Management,"Mill Creek, Peaks Branch And State Thomas","2,7,14",,,218600000,218600000,0,0,0,0,0
2018,ACTIVITY,202,Storm Drainage Management,"Nedra Way, 15821, 15827",12,2019,2020,0,145000,29000,116000,0,0,0
2018,ACTIVITY,202,Storm Drainage Management,Oates Drive 1407,9,2019,2020,0,190000,38000,152000,0,0,0
2018,ACTIVITY,202,Storm Drainage Management,Pagewood 10553,11,,,29700,29700,0,0,0,0,0
2018,ACTIVITY,202,Storm Drainage Management,Parkdale Bridge - White Rock Creek Tributary,7,2019,2019,19400,97000,77600,0,0,0,0
2018,ACTIVITY,202,Storm Drainage Management,"Pentagon Parkway, W. 1122",4,2019,2019,96000,480000,384000,0,0,0,0
2018,ACTIVITY,202,Storm Drainage Management,Public Erosion Control,CW,2019,2019,62000,310000,248000,0,0,0,0
2018,ACTIVITY,202,Storm Drainage Management,"Putting Green 6521, 6629, 6637, 6729",3,2019,2019,160000,800000,640000,0,0,0,0
2018,ACTIVITY,202,Storm Drainage Management,"Riverhill Drive, 17418",12,2019,2020,0,188000,37600,150400,0,0,0
2018,ACTIVITY,202,Storm Drainage Management,Rocky Branch - Middle Downs Sites 1-4,10,,,7413,7413,0,0,0,0,0
2018,ACTIVITY,203,Storm Drainage Management,Rosemont Rd 7322,5,,,114300,114300,0,0,0,0,0
2018,ACTIVITY,203,Storm Drainage Management,Royal Lane 7832 - 7920,11,,,533237,533237,0,0,0,0,0
2018,ACTIVITY,203,Storm Drainage Management,Royal Lane 9750 [Jackson Branch - E Branch],10,,,321005,321005,0,0,0,0,0
2018,ACTIVITY,203,Storm Drainage Management,"Shady Hollow Ct, 3300 Block & Boulder Drive",3,2019,2020,0,1700000,340000,1360000,0,0,0
2018,ACTIVITY,203,Storm Drainage Management,Skillman 7920 [Jackson Branch - E Branch],10,,,358554,358554,0,0,0,0,0
2018,ACTIVITY,203,Storm Drainage Management,Skillman 8109,10,,,318296,318296,0,0,0,0,0
2018,ACTIVITY,203,Storm Drainage Management,Sperry St 3220,9,,,85391,85391,0,0,0,0,0
2018,ACTIVITY,203,Storm Drainage Management,Spring Grove 13316,11,,,77615,77615,0,0,0,0,0
2018,ACTIVITY,203,Storm Drainage Management,Spring Valley 8444,11,,,227970,227970,0,0,0,0,0
2018,ACTIVITY,203,Storm Drainage Management,"Springwater 9204, 9210, 9216",9,,,302775,302775,0,0,0,0,0
2018,ACTIVITY,203,Storm Drainage Management,Squaw Valley 17628,12,,,93641,93641,0,0,0,0,0
2018,ACTIVITY,203,Storm Drainage Management,Stedman Cir 17309 & 17315,12,2019,2020,296002,596002,60000,240000,0,0,0
2018,ACTIVITY,203,Storm Drainage Management,Sunland St 11825,9,,,6214,6214,0,0,0,0,0
2018,ACTIVITY,203,Storm Drainage Management,"Talbot Parkway, 6760",3,2019,2019,73000,365000,292000,0,0,0,0
2018,ACTIVITY,203,Storm Drainage Management,"Tamarack 1745, 1739, 1751",9,,,308500,308500,0,0,0,0,0
2018,ACTIVITY,203,Storm Drainage Management,Tranquilla Dr 1251,9,,,143463,143463,0,0,0,0,0
2018,ACTIVITY,204,Storm Drainage Management,"Tranquilla Drive, 1231",9,,,1255,1255,0,0,0,0,0
2018,ACTIVITY,204,Storm Drainage Management,Turtle Creek Greenbelt Site 1- Bike Trail,14,,,222800,222800,0,0,0,0,0
2018,ACTIVITY,204,Storm Drainage Management,Twin Creek 9726,9,,,138369,138369,0,0,0,0,0
2018,ACTIVITY,204,Storm Drainage Management,Twin Falls Park Trail,3,,,257100,257100,0,0,0,0,0
2018,ACTIVITY,204,Storm Drainage Management,Urban 3100  Private Erosion Control,5,2019,2019,50000,250000,200000,0,0,0,0
2018,ACTIVITY,204,Storm Drainage Management,Whitehurst 9727 [Jackson Branch - E Branch],10,,,345900,345900,0,0,0,0,0
2018,ACTIVITY,204,Storm Drainage Management,Whitehurst 9730 [Audelia Branch - W Bank],10,,,387595,387595,0,0,0,0,0
2018,ACTIVITY,204,Storm Drainage Management,Wild Oak 2488,7,,,135093,135093,0,0,0,0,0
2018,Flood Management,204,Storm Drainage Management,Ash Creek - S Fork - Bridges - Lakeland,9,,,3662060,3662060,0,0,0,0,0
2018,Flood Management,204,Storm Drainage Management,Bahama Drive Relief System,1,,,1945489,1945489,0,0,0,0,0
2018,Flood Management,204,Storm Drainage Management,Council District 10,10,2021,2021,0,1000000,0,0,1000000,0,0
2018,Flood Management,204,Storm Drainage Management,Elmwood Branch Bridge - Franklin,1,,,1302060,1302060,0,0,0,0,0
2018,Flood Management,205,Storm Drainage Management,Levee Drainage System - Pavaho Sump,Citywide,,,1363906,1363906,0,0,0,0,0
2018,Flood Management,205,Storm Drainage Management,Levee Drainage System - Sump A,"1, 2, 6",,,10603536,10603536,0,0,0,0,0
2018,Flood Management,205,Storm Drainage Management,Levee Drainage System- Sump A [Able Pump Station],Citywide,,,89985556,89985556,0,0,0,0,0
2018,Flood Management,205,Storm Drainage Management,McKamy Swale From Mapleshade Ln To Villa Rd,12,,,1195363,1195363,0,0,0,0,0
2018,Flood Management,205,Storm Drainage Management,Mockingbird Ln From Maple Ave To Forest Park,2,,,2538544,2538544,0,0,0,0,0
2018,Flood Management,205,Storm Drainage Management,Reserve Bond Projects,Citywide,,,570597,570597,0,0,0,0,0
2018,Storm Drainage Relief System,205,Storm Drainage Management,Abshire Lane,7,2019,2020,0,945000,189000,756000,0,0,0
2018,Storm Drainage Relief System,205,Storm Drainage Management,"Alderson, 3700",14,2019,2020,0,1188000,237600,950400,0,0,0
2018,Storm Drainage Relief System,205,Storm Drainage Management,Ash Creek Estates - Meadow Way,9,,,6294,6294,0,0,0,0,0
2018,Storm Drainage Relief System,205,Storm Drainage Management,Chalkhill Branch - I30/Loop 12 interchange,6,2019,2020,0,780000,156000,624000,0,0,0
2018,Storm Drainage Relief System,205,Storm Drainage Management,Country Brook Pond Improvements,12,2020,2020,22000,110000,0,88000,0,0,0
2018,Storm Drainage Relief System,206,Storm Drainage Management,Creek Bend Road 7028,12,2020,2020,14760,82000,0,67240,0,0,0
2018,Storm Drainage Relief System,206,Storm Drainage Management,Cypress Branch @ Jennie Lee,7,2020,2021,0,183000,0,18300,164700,0,0
2018,Storm Drainage Relief System,206,Storm Drainage Management,Forest Ridge 9700 Block-Chiswell 9600 Block,10,2020,2020,170000,1700000,0,1530000,0,0,0
2018,Storm Drainage Relief System,206,Storm Drainage Management,Fort Worth Avenue @ Vilbig,6,2019,2020,0,200000,40000,160000,0,0,0
2018,Storm Drainage Relief System,206,Storm Drainage Management,Gifford-Roanoke Area Relief System - Phase II/Brookhollow Bridge,2,2019,2020,0,1640000,328000,1312000,0,0,0
2018,Storm Drainage Relief System,206,Storm Drainage Management,"Greendale 1721, 1716",5,2020,2021,0,105000,0,21000,84000,0,0
2018,Storm Drainage Relief System,206,Storm Drainage Management,Greenspan - Kirnwood Area,8,2019,2020,0,525000,105000,420000,0,0,0
2018,Storm Drainage Relief System,206,Storm Drainage Management,Hampton Gate,6,2019,2020,0,500000,100000,400000,0,0,0
2018,Storm Drainage Relief System,206,Storm Drainage Management,Hatfield Branch @ Seagoville Channel improvements,5,2020,2021,0,487000,0,97400,389600,0,0
2018,Storm Drainage Relief System,206,Storm Drainage Management,Hearne @ Commerce,6,2019,2020,0,246000,49200,196800,0,0,0
2018,Storm Drainage Relief System,206,Storm Drainage Management,"Hollow Ridge, 4804",7,2020,2021,0,350000,0,35000,315000,0,0
2018,Storm Drainage Relief System,206,Storm Drainage Management,"Homer Street, 3215",14,2019,2020,0,141000,28200,112800,0,0,0
2018,Storm Drainage Relief System,206,Storm Drainage Management,Hughes Lane - Kalani Place,11,2020,2020,144000,800000,0,656000,0,0,0
2018,Storm Drainage Relief System,206,Storm Drainage Management,Joe's Creek West Fork Bridge @ Walnut Hill,6,2020,2021,0,470000,0,47000,423000,0,0
2018,Storm Drainage Relief System,206,Storm Drainage Management,Junius Street @Baylor University Medical Center,2,2019,2020,0,820000,164000,656000,0,0,0
2018,Storm Drainage Relief System,206,Storm Drainage Management,Kidd Springs - H&H Study,1,2019,2019,0,89000,89000,0,0,0,0
2018,Storm Drainage Relief System,206,Storm Drainage Management,Kings Branch @ Genoa,4,2019,2020,0,260000,52000,208000,0,0,0
2018,Storm Drainage Relief System,206,Storm Drainage Management,Kings Branch Culvert @ Denley,4,2019,2020,0,480000,96000,384000,0,0,0
2018,Storm Drainage Relief System,206,Storm Drainage Management,Kings Branch Culvert @ Edgemont,4,2019,2020,0,173000,34600,138400,0,0,0
2018,Storm Drainage Relief System,206,Storm Drainage Management,Kings Branch Culvert @ Georgia,4,2019,2020,0,200000,40000,160000,0,0,0
2018,Storm Drainage Relief System,206,Storm Drainage Management,Kings Branch Culvert @ Louisiana,4,2019,2020,0,370000,74000,296000,0,0,0
2018,Storm Drainage Relief System,206,Storm Drainage Management,Kings Branch Culvert @ Stella,4,2019,2020,0,190000,38000,152000,0,0,0
2018,Storm Drainage Relief System,206,Storm Drainage Management,Kings Branch Culvert @ Woodin,4,2019,2020,0,212000,42400,169600,0,0,0
2018,Storm Drainage Relief System,206,Storm Drainage Management,Lake Cliff at Colorado - H&H Study,1,2019,2019,0,59000,59000,0,0,0,0
2018,Storm Drainage Relief System,206,Storm Drainage Management,"Lake Highlands Town Center, Dredge Project",10,2020,2020,160000,800000,0,640000,0,0,0
2018,Storm Drainage Relief System,206,Storm Drainage Management,Lake June @ St. Augustine,5,2020,2021,0,721000,0,144200,576800,0,0
2018,Storm Drainage Relief System,206,Storm Drainage Management,Levee Drainage System,4,,,2196008,2196008,0,0,0,0,0
2018,Storm Drainage Relief System,207,Storm Drainage Management,"Lively Lane, 3808",6,2020,2021,0,80000,0,16000,64000,0,0
2018,Storm Drainage Relief System,207,Storm Drainage Management,Loganwood 3602,5,2020,2021,0,256000,0,51200,204800,0,0
2018,Storm Drainage Relief System,207,Storm Drainage Management,Madison to Beckley Storm Drainage,1,,,2508578,2508578,0,0,0,0,0
2018,Storm Drainage Relief System,207,Storm Drainage Management,Meandering Way 16209,12,2020,2020,13320,74000,0,60680,0,0,0
2018,Storm Drainage Relief System,207,Storm Drainage Management,Middle Peaks Branch - Phase 1 - to Fair Park,2,,,36038842,36038842,0,0,0,0,0
2018,Storm Drainage Relief System,207,Storm Drainage Management,Mill Creek Drainage Relief System - Phase I,"2,7,14",,,50440675,50440675,0,0,0,0,0
2018,Storm Drainage Relief System,207,Storm Drainage Management,Milverton @ Palisade,5,2020,2021,0,870000,0,87000,783000,0,0
2018,Storm Drainage Relief System,207,Storm Drainage Management,Morning Dew Circle 3844 (RL Area 39),4,2019,2020,0,135000,27000,108000,0,0,0
2018,Storm Drainage Relief System,207,Storm Drainage Management,"Munger, 1300, 1301","2, 14",2019,2020,0,80000,16000,64000,0,0,0
2018,Storm Drainage Relief System,207,Storm Drainage Management,Nandina - Pine Trail Area,8,2019,2020,0,910000,182000,728000,0,0,0
2018,Storm Drainage Relief System,207,Storm Drainage Management,Oak Creek Circle 3504 - 3508 RL Voluntary Purchase,5,,,170000,170000,0,0,0,0,0
2018,Storm Drainage Relief System,207,Storm Drainage Management,Peavy - Galway - Fuller,9,,,925849,925849,0,0,0,0,0
2018,Storm Drainage Relief System,207,Storm Drainage Management,Prairie Creek Channel & Bridge Improvement @ 175,5,2020,2021,0,1217000,0,243400,973600,0,0
2018,Storm Drainage Relief System,207,Storm Drainage Management,Prairie Oak Drive 9321 (RL Area 33),5,2020,2021,0,425000,0,85000,340000,0,0
2018,Storm Drainage Relief System,207,Storm Drainage Management,"Preston Hollow Channel, Phases 1& 2, Desco",13,2020,2021,0,1859000,0,185900,1673100,0,0
2018,Storm Drainage Relief System,207,Storm Drainage Management,Pruitt Branch Tributary Culvert Improv @ Kingsfield,8,2019,2020,0,420000,84000,336000,0,0,0
2018,Storm Drainage Relief System,207,Storm Drainage Management,Rexford Drive @ Shorecrest Drive,13,2020,2021,0,168000,0,16800,151200,0,0
2018,Storm Drainage Relief System,207,Storm Drainage Management,"Royal Lane, 3162 (RL Area 7)",13,2020,2021,0,220000,0,22000,198000,0,0
2018,Storm Drainage Relief System,208,Storm Drainage Management,"Royal Lane, 7012",11,2020,2021,0,1050000,0,105000,945000,0,0
2018,Storm Drainage Relief System,208,Storm Drainage Management,Sorcey Road @ White Ash,3,2019,2020,0,65000,13000,52000,0,0,0
2018,Storm Drainage Relief System,208,Storm Drainage Management,State-Thomas - Antique District [Fairmount - Routh],14,,,76850,76850,0,0,0,0,0
2018,Storm Drainage Relief System,208,Storm Drainage Management,State-Thomas - Flora/Boll to Fairmont,14,2019,2020,0,495000,99000,396000,0,0,0
2018,Storm Drainage Relief System,208,Storm Drainage Management,State-Thomas - Hallsville/Worthington,14,2019,2020,0,636000,127200,508800,0,0,0
2018,Storm Drainage Relief System,208,Storm Drainage Management,State-Thomas - McKinney Ave.,14,,,139369,139369,0,0,0,0,0
2018,Storm Drainage Relief System,208,Storm Drainage Management,State-Thomas - Woodall Rodgers,"2,6,14",,,13512125,13512125,0,0,0,0,0
2018,Storm Drainage Relief System,208,Storm Drainage Management,State-Thomas - Woodall Rodgers [Study],"2,6,14",,,9020,9020,0,0,0,0,0
2018,Storm Drainage Relief System,208,Storm Drainage Management,Teakwood Elmridge Drainage Relief,11,2020,2021,0,650000,0,65000,585000,0,0
2018,Storm Drainage Relief System,208,Storm Drainage Management,"Tree Shadow Trail, 5910",12,2020,2020,164520,914000,0,749480,0,0,0
2018,Storm Drainage Relief System,208,Storm Drainage Management,Turnpike Distribution IV IH30-Commerce,6,2019,2020,0,224000,44800,179200,0,0,0
