cip_year,project_type,source_page,department,project_name,start_year,end_year,address_location,previous_appropriations,project_total,project_description,project_justification,unidentified_funding,year_2013,year_2014,year_2015,year_2016,year_2017,year_2018
2012,Bldg - Other City Facility / Structures,270,Park & Recreation,Language Academy,,,Council District: 7; Community Plan: College Area,1264837,1264838,"This project provides for design and construction of approximately 1.5 acres at the Language Academy (formerly Montezuma Elementary School) for joint use facilities to supplement existing park acreage in the College Area Community. Improvements may include artificially-turfed multi-purpose sports fields, multi-purpose courts, walkways, landscaping and Americans with Disabilities Act (ADA) accessibility upgrades.",This project will contribute to satisfying population-based park acreage requirements set forth in the City's General Plan.,0,0,0,0,0,0,0
2012,Parks - Miscellaneous Parks,271,Park & Recreation,Larsen Field ADA Improvements Phase II,2013,2013,Council District: 8; Community Plan: San Ysidro,0,689175,This project provides for a children's play area and associated path of travel upgrades to meet current accessibility requirements at Larsen Field.,This project is needed to expand the hours of facility use and its capacity to serve the commu- nity's residential growth.,0,689175,0,0,0,0,0
2012,Parks - Miscellaneous Parks,272,Park & Recreation,Linda Vista Community Park Picnic Area,2013,2013,Council District: 6; Community Plan: Linda Vista,203000,303965,This project provides for a new picnic shelter for the users of the Linda Vista Community Park.,The picnic shelter was identified by the community as an amenity they wanted to add to the park. Park and Recreation staff secured a grant for partial funding.,0,100965,0,0,0,0,0
2012,Parks - Community,273,Park & Recreation,MLK Jr Play Area Upgrade,,,Council District: 4; Community Plan: Southeastern San Diego,644838,644839,This project provides for upgrades of the play ground area and access walkway at Martin Luther King Jr. Community Park to comply with State and federal safety and accessibility guidelines.,This project will provide a play area which is fully compliant with current State safety regula- tions and State and federal accessibiity guidelines.,0,0,0,0,0,0,0
2012,Parks - Neighborhood,274,Park & Recreation,Maddox Neighborhood Park Playground Upgrades,,,Council District: 5; Community Plan: Mira Mesa,546000,546000,This project provides for the design and construction/installation for the upgrade/replacement of existing playground equipment at Maddox Neighborhood Park and all associated Americans with Disabilities Act and drainage improvements required to comply with all State and federal accessibility guidelines and City standards.,This project will upgrade the children's play areas to be fully compliant with current State safety regulations and federal ADA requirements.,0,0,0,0,0,0,0
2012,Parks - Community,275,Park & Recreation,McAuliffe Community Park Development Phase 2,2018,2018,Council District: 5; Community Plan: Mira Mesa,241840,4651840,"This project provides for design and construction of park improvements at McAuliffe Commu- nity Park, located at the west end of Winterwood Lane in the Mira Mesa Community Plan area, formerly known as Winterwood Lane Community Park. Due to environmental constraints, this site will not provide adequate acreage to support community park activities. Approximately 12 of the total 25 undeveloped acres will be con- veyed to the School District as a vernal pool habitat mitigation site in exchange for approximately six usable acres of School District-owned property adjacent to Salk Elementary School and Maddox Neighborhood park for the development of park and joint use facilities. The recreational uses and design of any remaining develop- able acres (approximately 7.5 acres) on the McAuliffe park site will be determined through the community input process. Park improvements could include an open turf area, children's play area, scenic overlook, walk- ways, off-leash dog area, comfort station, security lighting and landscaping.",This project provides population-based park acreage in accordance with the City's General Plan standards to accommodate the park and recreational needs of the residents of subdivisions within a 1.5 mile radius from the park.,0,0,0,0,0,0,4410000
2012,Parks - Community,276,Park & Recreation,McKinley Elementary School Joint Use Improvements,2013,2013,Council District: 3; Community Plan: Greater North Park,107000,1702500,"This project provides for design and construction of approximately 1.2 acres of joint use facili- ties at McKinley Elementary School to supplement existing park acreage in the Greater North Park Community. Improvements will include natural or synthetic turfed multi-purpose sportsfields, multi-purpose courts, walk- ways, landscaping and Americans with Disabilities Act (ADA)/accessibility upgrades.",This project will contribute to satisfying population-based park acreage requirements set forth in the General Plan to serve residents in this park-deficient community.,1523000,72500,0,0,0,0,0
2012,Bldg - Parks - Recreation/Pool Centers,277,Park & Recreation,Memorial Pool ADA Improvements,,,Council District: 8; Community Plan: Southeastern San Diego,235437,235437,"This project provides for American with Disabilities Act (ADA) improvements to the pool com- plex which include providing a path of travel from public transportation and parking lot to the main building and site amenities, improvements to interior and exterior women's and men's restrooms including dressing rooms, lavatories, toilets, urinals, showers, and to the spectator area.",These improvements are necessary to meet Americans with Disabilities Act (ADA) and Title 24 requirements.,0,0,0,0,0,0,0
2012,Parks - Miscellaneous Parks,278,Park & Recreation,Memorial Pool Improvements,2013,2013,Council District: 8; Community Plan: Southeastern San Diego,2500000,4161000,"This project provides for the demolition of an existing pool and the design and construction of a new pool. The existing 40 year old pool suffers from deferred maintenance, cracked decking, outdated mechan- ical systems, and doesn't meet Americans with Disabilities Act (ADA) standards. It will be replaced with a larger pool that meets ADA standards.",This project will address deterioration of the existing pool decking and piping due to age.,0,1661000,0,0,0,0,0
2012,Bldg - Community Centers,279,Park & Recreation,Mid City Community Clinic,,,Council District: 3; Community Plan: City Heights (Mid-City),10000,10000,This project provides for tenant improvements and renovations to the Mid-City Community Clinic.,This project will increase health care services to the community.,0,0,0,0,0,0,0
2012,Bldg - Other City Facility / Structures,280,Park & Recreation,Mira Mesa ADA,,,Council District: 5; Community Plan: Mira Mesa,138675,138675,"This project provides for the upgrade of the recreational facility for Americans with Disabilities Act (ADA) standards, including replacing sidewalks and curb ramps, replacing restroom doors, office doors, thresholds, and door handles.",Accessibility upgrades are necessary to meet Americans with Disabilities Act (ADA) and Title 24 requirements.,0,0,0,0,0,0,0
2012,Parks - Community,281,Park & Recreation,Mira Mesa Community Park 3 (Hourglass) Development,,,Council District: 5; Community Plan: Mira Mesa,5377978,5377978,"This project provides for a joint use field house including a gymnasium, shower locker facilities, multi-purpose rooms, and meeting rooms at Hourglass Field Community Park.",This project will contribute to satisfying the population-based park acreage requirements set forth in the City's General Plan.,0,0,0,0,0,0,0
2012,Parks - Neighborhood,282,Park & Recreation,Mira Mesa Community Park-Expansion & Aquatic Compl,2013,2016,Council District: 5; Community Plan: Mira Mesa,1958540,27718540,"This project provides for developing approximately 11 usable acres of the former Carroll School park site across the street from Mira Mesa Community Park. Amenities include a comfort station and ballfields. The Mira Mesa Community Park will also be upgraded to include a pool complex, improved recreation center, and skate plaza. The street between the two sites will include parking and street calming. This project will be phased as funding becomes available. Phase I includes the ballfields and street calming. Phase II includes the pool complex and skate plaza. Phase III includes recreation center improvements.",This project will contribute to satisfying the population-based park acreage requirements set forth in the City's General Plan.,0,9400000,0,9750000,6610000,0,0
2012,Parks - Miscellaneous Parks,283,Park & Recreation,Mission Bay Athletic Area Comfort Stn Modernize,2013,2013,Council District: 2; Community Plan: Mission Bay Park,200000,729057,This project provides for the removal and replacement of the existing comfort station/concession stand at the Mission Bay Athletic Area. It will also provide an accessible path of travel from Grand Avenue to the comfort station and the center of the ball field complex.,These improvements are necessary to provide Americans with Disibility Act (ADA) accessibil- ity to the comfort station and concession stand which are not currently accessible.,320000,209057,0,0,0,0,0
2012,Golf Courses,284,Park & Recreation,Mission Bay Golf Course Practice Cntr Bldg Improve,2013,2013,Council District: 2; Community Plan: Mission Bay Park,400000,700000,"This project provides for the demolition of the existing, antiquated practice center and clubhouse buildings, and installation of temporary trailers at the Mission Bay Golf Course. The design and construction of a new practice center, parking lot, and clubhouse, which were originally part of this project, will be completed separately in the future, in conjunction with other projects proposed for the golf course.","These improvements are necesssary to comply with current codes, address maintenance needs, and increase the viability of identifying potential future lessees.",0,300000,0,0,0,0,0
