cip_year,project_type,source_page,department,project_name,start_year,end_year,address_location,previous_appropriations,project_total,project_description,project_justification,unidentified_funding,year_2011,year_2012,year_2013,year_2014,year_2015,year_2016,year_2017
2010,Carmel Valley Skate Park / S00758,536,Park & Recreation,,,,Council District: Citywide; Community Plan: Carmel Valley,3210000,3210000,"This project provides for the design and construction of a 33,000 square foot skate park in Car­ mel Valley, which will include a 13,500 square foot skating surface area, a concessions and restroom building, lighting for night-time use, and landscaping. The skate park is proposed to be located on City-owned land.",,0,0,0,0,0,0,0,0
2010,Carson Elementary School Joint Use / S00646,537,Park & Recreation,,2011,2011,Council District: 6; Community Plan: Linda Vista,749662,754662,This project provides for the improvement of approximately 1.8 acres of existing fields at Car- son Elementary School for joint use purposes. The improvements include turfing for multi-use ball fields and back stops.,,0,5000,0,0,0,0,0,0
2010,Central Avenue Mini Park Acquisition/Development / S00992,538,Park & Recreation,,2011,2011,Council District: 3; Community Plan: City Heights (Mid-City),540000,840000,"This project provides for the acquisition of an approximate 16,000 square foot parcel, remaining from the construction of the Interstate 15 freeway through Mid-City at the corner of Central Avenue and Landis Street, to be developed as a mini park. Amenities may include an open turf area, children's play area, skate park, seating areas, walkways, and security lighting.",,0,300000,0,0,0,0,0,0
2010,Chollas Lake Fishing Pier / S10019,539,Park & Recreation,,2011,2011,Council District: 4; Community Plan: Eastern Area (Mid-City),240000,380000,This project provides for the replacement of one new accessible fishing pier and the installation of a new accessible trail and improvements to the Lend-A-Rod Station and the new pier from the existing park­ ing lot at Chollas Lake Community Park. The park is located at 6350 College Grove Way in the Mid City-East­ ern Area.,,0,140000,0,0,0,0,0,0
2010,Coastal Erosion and Access / AGF00006,540,Park & Recreation,,,,Council District: Citywide; Community Plan: Mission Bay Park,398893,3101295,"This project provides partial funding for coastal infrastructure improvements at 71 sites, from Sunset Cliffs Park to Torrey Pines State Beach, that were identified and prioritized in a 2003 Coastal Erosion Assessment Survey. High priority sites are those that present potential public hazards.",,2702402,0,0,0,0,0,0,0
2010,Crown Point Salt Marsh / S00623,541,Park & Recreation,,,,Council District: 2; Community Plan: Mission Bay Park,40000,40000,"This project provides for creating a salt marsh in the newly-constructed wetland habitat area of Crown Point adjacent to the Northern Wildlife Preserve. The project will entail some minor regrading, site preparation and planting of upland habitat in the recently created five-acre wetland habitat area on North Crown Point Shores.",,0,0,0,0,0,0,0,0
2010,Crystal Pier Structural Inspection / S11014,542,Park & Recreation,,2011,2011,Council District: 2; Community Plan: Pacific Beach,0,250000,This study will provide for the evaluation of the overall condition of the pier which is located in Pacific Beach and to make recommendations for repairs to ensure public safety.,,0,250000,0,0,0,0,0,0
2010,Del Mar Mesa Acquisition / S00998,543,Park & Recreation,,,,Council District: 1; Community Plan: Del Mar Mesa,2047994,2047994,This project provides for land acquisition in the Del Mar Mesa community planning area for the Multiple Species Conservation Program (MSCP).,,0,0,0,0,0,0,0,0
2010,Fiesta Island Causeway Parking Lot / S00622,544,Park & Recreation,,,,Council District: 6; Community Plan: Mission Bay Park,25000,25000,This project provides for the design and construction of all-weather surfacing and security light- ing in the existing dirt parking area on the north side of the causeway at the entrance to Fiesta Island off of East Mission Bay Drive.,,0,0,0,0,0,0,0,0
2010,Fiesta Island Infrastructure Improvements / S00991,545,Park & Recreation,,,,Council District: 6; Community Plan: Mission Bay Park,3959888,253959888,"This project provides for design and construction of recreational improvements at Fiesta Island consistent with the general development plan and Mission Bay Park Master Plan, including an expanded cause­ way that has been identified as a high priority, turfed multi-purpose areas, parking lots, playgrounds, comfort stations, walkways, a personal watercraft launching and service area, relocation of the sand area, south beach jetty, coastal landscaping, and additional utilities infrastructure.",,250000000,0,0,0,0,0,0,0
2010,Hourglass Field House Parking Areas / S00677,546,Park & Recreation,,,,Council District: 5; Community Plan: Mira Mesa,1330000,1330000,"This project provides for reimbursing the San Diego College District for building and providing parking areas for the public that visit the Hourglass Field House, a joint-use facility with San Diego Miramar College.",,0,0,0,0,0,0,0,0
2010,I-15 Cut & Cover/Teralta Neighborhood Park / S00658,547,Park & Recreation,,,,Council District: 3; Community Plan: City Heights (Mid-City),9271931,9271931,"This project provides for the development of a five acre park that includes a children's play area, basketball courts, paved walkways, landscaping, and site furnishings. Phase I, the construction of the park, including a bike path and lighting, is complete. Phase II of the project will include the addition of a comfort sta­ tion to the park and the development of Central Avenue as a pedestrian and bicycle corridor from the park to University Avenue (History Lane).",,0,0,0,0,0,0,0,0
2010,Inspiration Point Precise Plan / S00615,548,Park & Recreation,,,,Council District: 3; Community Plan: Balboa Park,414645,914645,This project provides for the completion of the Inspiration Point Precise Plan which will provide policy direction for future development of approximately 50 acres within this area of Balboa Park.,,500000,0,0,0,0,0,0,0
2010,Joint Use Improvements - Citywide / AGF00003,549,Park & Recreation,,,,Council District: Citywide; Community Plan: Mission Bay Park,737705,737705,"This project provides for design and construction of miscellaneous improvements on existing joint use facilities throughout the City. The improvements include replacement and upgrades to turf, irrigation, fencing, and disabled access.",,0,0,0,0,0,0,0,0
2010,Kumeyaay Lake Riparian Restoration / S01008,550,Park & Recreation,,,,Council District: 7; Community Plan: Navajo,88929,88929,This project will restore riparian habitat at the Kumeyaay Lake Campground to enhance the campground use experience and provide wildlife habitat.,,0,0,0,0,0,0,0,0
2010,Kumeyaay Lakes Berm Restoration and Dredging / S00655,551,Park & Recreation,,,,Council District: 7; Community Plan: Navajo,160000,10000000,This project provides for the dredging of two lakes and reconstruction of a lake berm within the Kumeyaay Lake system at Mission Trails Regional Park.,,9840000,0,0,0,0,0,0,0
2010,La Mirada Elementary School Joint Use Phase II / S00653,552,Park & Recreation,,,,Council District: 8; Community Plan: San Ysidro,164625,164625,"This project provides for the turfing of approximately two acres in Phase I and 1.7 acres in Phase II of undeveloped fields at La Mirada Elementary School. Improvements include a running track, a softball field, an accessible ramp to San Ysidro Activity Center, and relocation of the existing school garden for joint­ use purposes.",,0,0,0,0,0,0,0,0
2010,Linda Vista Community Park Picnic Area / S01068,553,Park & Recreation,,,,Council District: 6; Community Plan: Linda Vista,153000,153000,This project provides for a new picnic shelter for the users of the Linda Vista Community Park.,,0,0,0,0,0,0,0,0
2010,Marshall Elementary School Joint Use Improvements / S10080,554,Park & Recreation,,2011,2011,Council District: 7; Community Plan: City Heights (Mid-City),0,735000,"This project provides for design and construction of approximately 1.46 acres of Marshall Ele­ mentary School for joint use facilities to supplement existing park acreage in the City Heights area of the Mid- City Communities. Improvements may include turfed multi-purpose sports fields, multi-purpose courts, walk­ ways, landscaping, and Americans with Disability Act (ADA)/accessibility upgrades.",,0,735000,0,0,0,0,0,0
2010,Memorial Pool Improvements / S00970,555,Park & Recreation,,2011,2011,Council District: 8; Community Plan: Southeastern San Diego,1750000,2500000,"This project provides for the demolition of an existing pool and the design and construction of a new pool. The existing 40 year old pool suffers from deferred maintenance, cracked decking, outdated mechan­ ical systems, and doesn't meet Americans with Disabilities Act (ADA) standards. It will be replaced with a larger pool that meets ADA standards.",,0,750000,0,0,0,0,0,0
2010,Mission Bay Athletic Area Comfort Stn Modernize / S10021,556,Park & Recreation,,,,Council District: 2; Community Plan: Mission Bay Park,200000,200000,This project provides for the removal and replacement of the existing comfort station/concession stand at the Mission Bay Athletic Area. It will also provide an accessible path of travel from Grand Avenue to the comfort station and the center of the ball field complex.,,0,0,0,0,0,0,0,0
